architecture,candidate_id,seed_pass_fraction,mean_distance,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,p_cap_exceedance_fraction,cluster_loading,feedback_curvature,feedback_shift,spike_curvature,orthogonal_curvature,echo_loading,cap_level,cap_sharpness,strong_zumbach_fraction
mid_10_500_pm05,16,0.0,0.0008779207160686301,0.10843405497982395,0.0023931362449791734,0.011894861122184644,6.871264381955374,0.46929033719117735,0.09311164900804932,0.0,0.5959501091390849,0.08013598074702427,2.5363777542486785,0.10297458846142563,0.0,0.0,6.69466701336205,9.10530786588788,0.3333333333333333
mid_10_500_pm05,17,0.3333333333333333,0.00013149593413562953,0.09560466279960435,-0.003647156476139963,0.05228758469850469,6.754376774374729,0.24488651907705186,0.08535903038363295,0.0001240079365079365,0.3358112445566803,0.10033462404038176,1.8788277721963822,0.24651437205005927,0.0,0.0,5.514025567099452,7.905522596091032,0.6666666666666666
mid_10_500_pm05,18,0.3333333333333333,0.0007592228980509413,0.08186134438066067,-0.01255448217686874,0.0058619130837378975,4.287535215167913,0.3980064136888493,0.08580205985822692,0.0,0.4155033166520298,0.05564116984493612,3.499335326999426,0.05788636223949894,0.0,0.0,5.13561256416142,6.419861827045679,0.0
mid_10_500_pm05,19,0.0,0.0007276174629451887,0.13696590251804866,0.0066252390571005584,0.05357764680580394,8.253397776832623,0.3617704656600176,0.0889089066634585,6.613756613756614e-05,0.5053632407914848,0.1307859783743871,0.8570315335877239,0.2737714048344018,0.0,0.0,6.066240204498172,8.587298419326544,1.0
mid_10_500_pm05,20,0.0,0.0006009507036347391,0.14373353403849232,0.005085603228661779,0.03784165530781961,14.413452552053243,0.27089535677776827,0.09472250126586361,0.000496031746031746,0.4612146380357444,0.06596879570542026,2.2969233332201835,0.44675103256206644,0.0,0.0,6.453314173966646,9.521291997283697,0.6666666666666666
mid_10_500_pm05,21,0.0,0.2123987586477105,0.029171343281512982,-0.025266860882507777,-0.02004236633154372,11.401627778567226,0.1166404733962435,0.08365352072578403,0.0029596560846560844,0.37265927414409816,0.15496965909926663,2.9545742752961814,0.04828354382467133,0.0,0.0,5.274642623960972,7.470066342502832,0.0
mid_10_500_pm05,22,0.3333333333333333,0.00013151006167624887,0.10460537604774382,-0.0035157279295561553,0.07667268167978859,3.855381196685863,0.31265569931220893,0.08087810961504592,0.0,0.29166410081088545,0.09321575502086277,1.2767388161271809,0.16271922130138697,0.0,0.0,5.904027346521616,6.956939708441496,1.0
mid_10_500_pm05,23,0.0,0.1050986967262627,0.04135968684086542,-0.014231568703422737,-0.01077600783178386,12.188858359143593,0.19224533916268172,0.0886746315055089,0.0005208333333333333,0.5531046076212078,0.1164964033242632,3.9191427827812726,0.11348755020246601,0.0,0.0,6.832714639604092,8.038560915738344,0.0
mid_10_500_pm05,24,0.0,0.6880004130666147,0.23455317335752587,0.004214680938935684,0.016646029813066135,3.301845932398201,0.6885743767649851,0.08744884116010547,0.0,0.5333922567311674,0.05370116619580116,1.4707734523341058,0.04239676498639173,0.0,0.0,5.685636719688773,8.778086557984352,0.0
mid_10_500_pm05,25,0.0,0.09810537825920558,0.0427258494580075,-0.01910359430465379,0.004652939332821942,15.408846460601927,0.09130672695517807,0.08724085916445722,0.01126818783068783,0.2671624630689621,0.14972547911460032,3.7782662513665857,0.3732818737475323,0.0,0.0,6.616325149312615,6.226891435682774,0.0
