seed,rhoJ,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
221251,0.85,1.0,0.05,0.09173700168299109,-0.012074058933341805,-0.00708117762089879,3.247673780483953,0.47393931618737317,0.08548142606004946,0.0
221251,0.85,1.0,0.1,0.07824214190669698,-0.011917091813398461,-0.0026787941825697336,4.162623672066504,0.41336438316429835,0.08478089556125572,0.0
221251,0.85,1.0,0.2,0.05887935482899834,-0.010655348871733611,0.005338888342904309,6.453708493802857,0.29021792235522403,0.08492857668361228,0.0
221251,0.85,1.0,0.4,0.044605892462046284,-0.00823756838976065,0.008976635253715951,11.736826293033374,0.14451208917451835,0.08221081768880603,0.0008432539682539683
221251,0.85,1.0,0.8,0.03553798965468155,-0.005860871265275718,0.013335537295120953,17.89176382402032,0.06313621082788762,0.07557365393239207,0.013665674603174603
221251,0.85,1.2,0.05,0.08133819415484501,-0.014568699872133618,-0.014303484515636537,3.627200102988784,0.4328531836417815,0.08598837231587463,0.0
221251,0.85,1.2,0.1,0.07139919326928937,-0.014179067710604001,-0.010736152588182507,4.54443532341965,0.3812521031385055,0.08542921819238074,0.0
221251,0.85,1.2,0.2,0.05611243183023432,-0.012530337109192253,-0.003522171285900601,6.754501896593536,0.27379193971004834,0.08587738557519839,0.0
221251,0.85,1.2,0.4,0.043884781457831576,-0.009354498081581085,0.003983022328594953,11.865749704122926,0.14084514074243626,0.08219444343025478,0.000992063492063492
221251,0.85,1.2,0.8,0.03524796005497247,-0.006616298305655826,0.012848155189066353,17.92639846165529,0.06287859631540724,0.07487871261653517,0.014285714285714285
221251,0.97,0.8,0.05,0.09921574397255098,-0.008974433571191182,0.002804618990959451,3.0070093953039563,0.5035640728125531,0.08510459709614226,0.0
221251,0.97,0.8,0.1,0.07958832232110796,-0.008694272887931651,0.012729997967277307,3.980213387439467,0.4277982427322795,0.08372124499828179,0.0
221251,0.97,0.8,0.2,0.05561368946008921,-0.007522277592810302,0.029328688559537144,6.508813979403324,0.289392220624501,0.08141066324341367,0.0
221251,0.97,0.8,0.4,0.03818555514119491,-0.005966504649271662,0.035815611476772334,12.339757087330156,0.1348189892430881,0.07687465298960416,0.0007936507936507937
221251,0.97,0.8,0.8,0.0315726551048877,-0.0044814487552049895,0.009555564334435678,19.416068263818953,0.05740645191420809,0.07184481878115767,0.013740079365079365
221251,0.97,1.0,0.05,0.08824889857868103,-0.011640413163325106,-0.004796261148852487,3.3248177506183545,0.46408046719700297,0.085312604188045,0.0
221251,0.97,1.0,0.1,0.07324705045960445,-0.011017698816305172,0.0029577150178081426,4.291444363975919,0.39815446776594104,0.08435607546517626,0.0
221251,0.97,1.0,0.2,0.05343314920890378,-0.009354476687351645,0.02060240635798443,6.710357123188675,0.27484888405866625,0.08231804755947675,0.0
221251,0.97,1.0,0.4,0.03782361489452974,-0.007012623557335668,0.03098204140849269,12.302016904317037,0.13145502591913044,0.07672399792681395,0.0008680555555555555
221251,0.97,1.0,0.8,0.03164077514587918,-0.00514644860083511,0.00745023289518431,19.347803737606387,0.05709574875665261,0.07169177656925443,0.014384920634920634
221251,0.97,1.2,0.05,0.07866439842406905,-0.01411695050087214,-0.012675129647274158,3.704036672397705,0.4241363123249073,0.0855897614944385,0.0
221251,0.97,1.2,0.1,0.06730162510436125,-0.013243132829246374,-0.006331052226447062,4.666580616012934,0.36754936653993164,0.08481510880518457,0.0
221251,0.97,1.2,0.2,0.05117751285253706,-0.01116826166236064,0.010826801488540276,6.978966631828609,0.25929317006837616,0.08325782824680672,0.0
221251,0.97,1.2,0.4,0.037423648676840754,-0.008135435248013493,0.02612556161191891,12.3039234339452,0.12787588586524623,0.07679738947134453,0.0009176587301587302
221251,0.97,1.2,0.8,0.03169456918462693,-0.0058999428467579156,0.005997109306016785,19.30234053044065,0.05690446192639999,0.07121408341640632,0.015128968253968254
262147,0.7,0.8,0.05,0.1036525892325183,-0.009035276461833901,-0.0011626890808217713,3.070723694300353,0.4999019912764748,0.07837968220180219,0.0
262147,0.7,0.8,0.1,0.08651794457051559,-0.00649555679468364,0.007791490232264772,3.604874181313994,0.43317129150809924,0.0786551530270817,0.0
262147,0.7,0.8,0.2,0.06067826064700861,-0.0034913488971391187,0.018577008351668988,5.451533829330014,0.29357690106357265,0.07545755714692634,0.0
262147,0.7,0.8,0.4,0.03939132041609303,-0.0012724967931398296,0.008753769507585022,10.954322053541965,0.1315750630066195,0.0754654921550609,0.0006944444444444445
262147,0.7,0.8,0.8,0.030380580304480313,-4.077410331744871e-05,-0.0007023739917034165,17.24055768692419,0.05261951243769487,0.08028406693600658,0.01185515873015873
