seed,candidate_id,accepted,distance,cluster_loading,feedback_curvature,feedback_shift,spike_curvature,mean_volatility,q995_volatility,excess_kurtosis,absolute_return_tail_ratio,hill_tail_index,hill_threshold_instability,rough_hurst,zumbach,zumbach_rank,max_abs_return_acf,leverage,leverage_rank,mean_log_variance_acf,taylor_gap,taylor_fraction,p_cap_exceedance_fraction
221251,4,False,0.0007542779340116283,0.24,0.073,3.3,0.22,0.1568540738786845,0.5209446242888638,6.505776181696859,3.591309910052366,3.1170335135812186,0.5282220465386159,0.06761107185020639,0.1054340055029336,0.01087532329314129,0.08834331843609244,-0.04364631703630152,-0.020939644383502876,0.16935821257633593,0.020013747011024888,0.796875,2.48015873015873e-05
221251,5,True,0.0,0.24,0.073,3.3,0.26,0.1528611568367776,0.5358980944110732,7.195478301496657,3.6343074349685365,3.0801976657595986,0.5631802469888111,0.07517403947284099,0.12150059846594713,0.01696385100319999,0.08851806331932152,-0.03934519753405149,-0.01840637812086979,0.16822977911681233,0.02237660378471545,0.825,4.96031746031746e-05
221251,6,True,0.0,0.24,0.073,3.3,0.3,0.1487848089000084,0.549639656686576,7.992986733627802,3.7030470356735643,3.047808568515732,0.6200644237465702,0.08240795052347161,0.13474087564497067,0.019568870606549722,0.0887358983754998,-0.033801298307356745,-0.016337550717378267,0.1674620207031841,0.024926586631057908,0.834375,0.00029761904761904765
221251,7,True,0.0,0.24,0.073,3.3,0.34,0.1446786098514427,0.5673764485811945,8.915018948640874,3.7261942673105253,2.974692858098222,0.6467202240353391,0.08903734320846228,0.14350454997927964,0.019367857561641992,0.08879958573689217,-0.027204075842951835,-0.014556316947284561,0.16726869938964006,0.027477536956161695,0.840625,0.000570436507936508
221251,8,False,0.007062845496420188,0.24,0.073,3.6,0.22,0.15433841597802672,0.525408427643761,6.927374095131126,3.6185898351052135,3.1018822667129724,0.5435391858981442,0.06268130275013348,0.09493204216765151,0.002589051955026416,0.08865850933246186,-0.0448364022019468,-0.022367385153986553,0.15701298869819272,0.019894758935789843,0.78125,4.96031746031746e-05
221251,9,False,9.99206689289577e-05,0.24,0.073,3.6,0.26,0.15049609870988143,0.5411781789183739,7.648014930461391,3.668147414719691,3.0450703335280376,0.5528359868974199,0.06989623812761438,0.11014711387324155,0.009191345664105025,0.08911699818645377,-0.04141138443979225,-0.01971162669026728,0.15740714857610835,0.022265040432950165,0.81875,0.000248015873015873
221251,10,False,1.596918613270866e-05,0.24,0.073,3.6,0.3,0.14658756898212766,0.5527613664314972,8.416546334981078,3.7235715252650836,3.0134714494218118,0.6100117458345011,0.07692641035951414,0.1223033930408455,0.012662254349963148,0.08954017807019002,-0.0365611412150715,-0.017472295903114946,0.15811265438384428,0.02469639480520341,0.8375,0.00047123015873015874
221251,11,False,7.236498051262283e-06,0.24,0.073,3.6,0.34,0.14265590079567114,0.5620759163146755,9.45224612077796,3.7700389651883466,2.944273326887491,0.6102420092574551,0.08348764083575144,0.1313925810750249,0.013426306718069485,0.08981413434550137,-0.030657841327542793,-0.015670513320311958,0.15927163516085277,0.02714808938167281,0.84375,0.0007688492063492063
221251,12,False,0.017670566064193954,0.24,0.073,3.9,0.22,0.15185002621505764,0.5311435463089943,7.408471084902281,3.667082492146772,3.0407034063414384,0.5123357614911372,0.05844331722245767,0.08587329460979894,-0.004914463383662452,0.08896148355941208,-0.04552904224427064,-0.023658716877193037,0.14595293797005615,0.019842753448133535,0.784375,0.00014880952380952382
221251,13,False,0.0033092087277893883,0.24,0.073,3.9,0.26,0.1481560074047631,0.5413860534479483,8.160033215640828,3.691055945659142,2.9794095747901754,0.5190350250005356,0.06527569441652256,0.09941723912102068,0.0013367693074442868,0.08963753827450538,-0.04284451178435116,-0.020899158370428765,0.14758459098373744,0.022119180534103375,0.8125,0.00042162698412698415
221251,14,False,0.00024281883458878044,0.24,0.073,3.9,0.3,0.14440920795514728,0.5550932555223351,9.015239607677266,3.7470920809139967,2.991093300918354,0.6236601423880974,0.0720401658081484,0.11061213891851696,0.0058904278277305405,0.09024329254381923,-0.03875318027542489,-0.01867540898360184,0.14951439802988747,0.02444968854977412,0.81875,0.000744047619047619
221251,15,False,0.0001340688979657355,0.24,0.073,3.9,0.34,0.14067407499538803,0.5677946627523123,9.966402339557112,3.803654593079035,2.9280045224020164,0.6686268737166268,0.0784232084996209,0.12052335666129177,0.008226394711357634,0.09032253353354969,-0.03367788821435187,-0.016736302733194743,0.15180283906138642,0.02661726966402919,0.8343750000000001,0.000992063492063492
221251,16,True,0.0,0.3,0.073,3.0,0.22,0.1577815123811397,0.5217397039010963,6.406501629713176,3.555901373169241,3.175859544523046,0.5507832947090497,0.07867774273673356,0.10535535491358405,0.015068680799620279,0.09010086559929263,-0.03909073071228212,-0.016743461246378155,0.22252132049078108,0.02680822028406241,0.8656250000000001,2.48015873015873e-05
221251,17,True,0.0,0.3,0.073,3.0,0.26,0.1538048888011595,0.5396048422991346,7.05660299994782,3.616007746127205,3.1036504596299843,0.5814586308588061,0.08575908611621748,0.12157595819437267,0.01979131777656247,0.08985460227377991,-0.03428083353360288,-0.014669750590668223,0.2142848146399784,0.02858294069447334,0.859375,4.96031746031746e-05
221251,18,True,0.0,0.3,0.073,3.0,0.3,0.14970899192145848,0.553393754808071,7.900537099879803,3.6564198620424353,3.0523168376305634,0.6249170403329816,0.09242582876766489,0.13498922739354052,0.02176238934906636,0.08937357198350457,-0.028403880915461355,-0.013174145062455562,0.20701397461088197,0.031028130506569215,0.85625,0.0001240079365079365
221251,19,True,0.0,0.3,0.073,3.0,0.34,0.14557243463498903,0.5763756414706867,8.809717811434039,3.7172946150080453,2.995397033852995,0.6596189615615307,0.0984806128521809,0.14424828238602203,0.021269388164946668,0.08919074140134287,-0.021794909902488085,-0.01176221526207264,0.2011141046311951,0.03306597886191662,0.859375,0.00034722222222222224
221251,20,False,0.00021513550328378783,0.3,0.073,3.3,0.22,0.15537385533219172,0.5251376918793369,6.812977931437487,3.6049137867422942,3.1372202699675826,0.5115508254349388,0.07245791185905137,0.0946867206250293,0.006419513556254849,0.09055238913223886,-0.04107542990292119,-0.018240488526293213,0.20623953690376845,0.026518758347939854,0.846875,2.48015873015873e-05
221251,21,False,2.970573332037156e-05,0.3,0.073,3.3,0.26,0.1515255738042453,0.5382955650764094,7.465101134860119,3.6443570020265907,3.0661855884163876,0.5594261341884836,0.0793742032657013,0.11040314470956403,0.011811576473307826,0.09038999198751133,-0.03705863812008121,-0.016038965369382152,0.20048594530795558,0.028304202366552397,0.859375,7.440476190476191e-05
221251,22,False,2.8568993142765254e-09,0.3,0.073,3.3,0.3,0.1475885623288526,0.5522867061421242,8.251972546843394,3.707406347779128,3.0201817628913474,0.6039840437667582,0.08604419053584042,0.12356684534669524,0.01496873176743357,0.09024682573260512,-0.03187125117360122,-0.014345345162497563,0.19544280209795045,0.030466533441569323,0.865625,0.0002728174603174603
221251,23,False,1.2083748763972725e-07,0.3,0.073,3.3,0.34,0.1436199392904371,0.56912120114473,9.16333705867385,3.71617978588077,2.9676628131938587,0.6646238526797599,0.09222353576914456,0.13255933386206922,0.014796644131612816,0.09016671204920595,-0.025657643847394933,-0.012833154584930383,0.1915112795804035,0.0325114686000738,0.8625,0.0005952380952380953
