seed,architecture,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
196613,mid_10_500_pm05,1.2,0.4,0.14168848813461574,0.006930557729663501,0.06811627044242526,14.768011411516268,0.27120304440672927,0.09113961277786242,0.0009672619047619048
196613,slower_2_100_pm05,1.0,0.05,0.1253704690477445,0.0027552763016490864,0.03409749672124385,3.0630187275622225,0.5346075091630412,0.0792057367661047,0.0
196613,slower_2_100_pm05,1.0,0.1,0.1361442615963348,0.007829684578844634,0.05568512587487919,3.48045215054007,0.5268743152599131,0.08037560738120689,0.0
196613,slower_2_100_pm05,1.0,0.2,0.16892267029358907,0.013499213472354249,0.06543935928870409,5.5896936888179685,0.513980561975799,0.0890621986295715,0.0
196613,slower_2_100_pm05,1.0,0.4,0.22904807687056694,0.015844913882107715,0.035251114253081486,16.672444298901958,0.5173000208452037,0.11438995891945088,0.0005456349206349206
196613,slower_2_100_pm05,1.2,0.05,0.10812656556435116,-3.48670267597247e-05,0.0315676972422022,3.3672387600288074,0.49181490240429726,0.08084198527979011,0.0
196613,slower_2_100_pm05,1.2,0.1,0.11851897247335567,0.005314858152959879,0.05265076389839825,3.7535252658143508,0.48835784958760664,0.08131474497900823,0.0
196613,slower_2_100_pm05,1.2,0.2,0.15191538044438596,0.011905881915117081,0.06314175463496471,5.760930750063972,0.48798518013040315,0.08957836072983773,0.0
196613,slower_2_100_pm05,1.2,0.4,0.21743152088503775,0.016205400722443974,0.03519506405091363,16.615662114259372,0.5065489006596793,0.11430848193464646,0.0006448412698412698
221251,current_20_2000_p0,1.0,0.05,0.10576421563281108,-0.008767081557857163,-0.0025299604173115615,3.471395913375124,0.5168873585489453,0.08727843509514799,0.0
221251,current_20_2000_p0,1.0,0.1,0.08666884277677643,-0.00878713357125191,0.004947264617644257,4.450677826046837,0.44993314165861287,0.0862776145121513,0.0
221251,current_20_2000_p0,1.0,0.2,0.06107639219005623,-0.00810909842158902,0.020673444330699096,6.945611862078195,0.31851888104240433,0.0837872257076114,0.0
221251,current_20_2000_p0,1.0,0.4,0.04064559421633945,-0.006562583585492254,0.0312341300736093,12.61312347126086,0.15532554034801266,0.07898703517927391,0.0008432539682539683
221251,current_20_2000_p0,1.2,0.05,0.09429951874759676,-0.010847091041387534,-0.009276712740853326,3.8134219295957412,0.4791671835153287,0.0876916817945695,0.0
221251,current_20_2000_p0,1.2,0.1,0.0795693132948392,-0.010668352403419297,-0.0033131824504137805,4.793228197492608,0.4201553789442509,0.08670510055726938,0.0
221251,current_20_2000_p0,1.2,0.2,0.05842383040798049,-0.00963217069613778,0.011960760586045942,7.186545931741316,0.3025389790615167,0.08476055500768015,0.0
221251,current_20_2000_p0,1.2,0.4,0.04017964266641974,-0.007537104675847271,0.026511592772069322,12.606011503433496,0.1513322341586455,0.0789019684789035,0.0008432539682539683
221251,slow_5_250_p0,1.0,0.05,0.12098761009932076,-0.0076164659384778,0.011004752025234554,3.2862787284006627,0.5380262960912447,0.08991694023761754,0.0
221251,slow_5_250_p0,1.0,0.1,0.11555539392693902,-0.006831517334417666,0.0256874640290939,3.87239918034639,0.48775548701394184,0.0890761355828598,0.0
221251,slow_5_250_p0,1.0,0.2,0.1080742377981938,-0.005317033732535564,0.042237953763331074,5.589951842105479,0.37475796409750123,0.0864537671373806,0.0
221251,slow_5_250_p0,1.0,0.4,0.10139685442201599,-0.004277755150565594,0.036873919628993536,11.297683252206454,0.22334804304282993,0.08312978002091298,0.0004464285714285714
221251,slow_5_250_p0,1.2,0.05,0.10630587976917547,-0.009530735679642945,0.0037335871583097048,3.6013388773921493,0.4989117549387678,0.09041421694338414,0.0
221251,slow_5_250_p0,1.2,0.1,0.10359014945476298,-0.00861228227734111,0.016949476608572468,4.174685688159486,0.4555938251707372,0.08941046210086076,0.0
221251,slow_5_250_p0,1.2,0.2,0.1004639675146838,-0.00654063582455794,0.032882414347819355,5.784326899992283,0.35633475514785956,0.0878596631704179,0.0
221251,slow_5_250_p0,1.2,0.4,0.09819567626126732,-0.004991882470275061,0.03328448593569826,11.201001796655175,0.21816510297384661,0.0833865915161906,0.000496031746031746
221251,slow_5_250_pm05,1.0,0.05,0.12949314775797827,-0.007473182592956946,0.01717837968838852,3.143350151167482,0.552795789208656,0.08956326578718363,0.0
221251,slow_5_250_pm05,1.0,0.1,0.136583230896482,-0.006343871482877503,0.03467112597133684,3.5508090372801813,0.5229281569649407,0.088863152495036,0.0
221251,slow_5_250_pm05,1.0,0.2,0.15545994674562824,-0.004016207217401322,0.04464014471227053,4.919244548216351,0.4494791993425916,0.08916793235273995,0.0
221251,slow_5_250_pm05,1.0,0.4,0.18073004580110172,-0.0033572389297731693,0.017964109850710362,12.132169987726822,0.3458214152599107,0.09835267226274176,0.0001240079365079365
221251,slow_5_250_pm05,1.2,0.05,0.11280073406278768,-0.009439147680164975,0.010466603554451361,3.4477822406147465,0.5122036293397225,0.09009792563989895,0.0
221251,slow_5_250_pm05,1.2,0.1,0.1203732898892662,-0.008034091734942928,0.026371237905139015,3.8378955332080102,0.48779161755323575,0.0896579615611316,0.0
221251,slow_5_250_pm05,1.2,0.2,0.1411830943902025,-0.005096641667958255,0.03700384799296394,5.113778554685845,0.42692510445861864,0.09038151003935332,0.0
221251,slow_5_250_pm05,1.2,0.4,0.1723332095379613,-0.003507416926196751,0.014753134463755544,11.967457310444491,0.33781278287539707,0.09851463814967684,0.00017361111111111112
221251,mid_10_500_pm05,1.0,0.05,0.1259199014438448,-0.00765626182925903,0.017278335100594327,3.200073942229749,0.5451892890410703,0.08956394927179803,0.0
221251,mid_10_500_pm05,1.0,0.1,0.127587304114747,-0.0067560087551998115,0.036416068792453765,3.7187861214008286,0.5036513464288681,0.08892132670577124,0.0
221251,mid_10_500_pm05,1.0,0.2,0.1337272495737399,-0.0047847457650934955,0.05490137552957548,5.346124992204805,0.40593618847782315,0.08751670259237967,0.0
