model,seed,path,return_type,window,direction,decile,mean_standardized_response,count
anchor,1230001,1,ito,5,forward,10,0.426461576491879,125
anchor,1230001,1,ito,5,backward,1,-0.12249547184352406,125
anchor,1230001,1,ito,5,backward,2,-0.15320503772088917,125
anchor,1230001,1,ito,5,backward,3,-0.1637838146601043,125
anchor,1230001,1,ito,5,backward,4,-0.08068399885246047,125
anchor,1230001,1,ito,5,backward,5,0.012475578042748172,125
anchor,1230001,1,ito,5,backward,6,0.06516383158800165,125
anchor,1230001,1,ito,5,backward,7,0.07172963162948007,125
anchor,1230001,1,ito,5,backward,8,0.23218507501589677,125
anchor,1230001,1,ito,5,backward,9,0.09267240998481671,125
anchor,1230001,1,ito,5,backward,10,0.04594179681603505,125
anchor,1230001,1,ito,10,forward,1,-0.24919245501121848,124
anchor,1230001,1,ito,10,forward,2,-0.0659142309219394,124
anchor,1230001,1,ito,10,forward,3,-0.07224146832711892,124
anchor,1230001,1,ito,10,forward,4,-0.09396195147472895,124
anchor,1230001,1,ito,10,forward,5,-0.13586126552150457,124
anchor,1230001,1,ito,10,forward,6,-0.07189775757983427,124
anchor,1230001,1,ito,10,forward,7,0.05394995018665969,124
anchor,1230001,1,ito,10,forward,8,0.0011938217927882095,124
anchor,1230001,1,ito,10,forward,9,0.27657776894042313,124
anchor,1230001,1,ito,10,forward,10,0.35734758791647503,124
anchor,1230001,1,ito,10,backward,1,0.08334381012643205,124
anchor,1230001,1,ito,10,backward,2,-0.15314371231998175,124
anchor,1230001,1,ito,10,backward,3,0.025652293324882076,124
anchor,1230001,1,ito,10,backward,4,0.0009719732159537697,124
anchor,1230001,1,ito,10,backward,5,0.04601774934501582,124
anchor,1230001,1,ito,10,backward,6,0.05746047409777464,124
anchor,1230001,1,ito,10,backward,7,-0.029749639533990718,124
anchor,1230001,1,ito,10,backward,8,0.1039570007188094,124
anchor,1230001,1,ito,10,backward,9,0.04637912167007398,124
anchor,1230001,1,ito,10,backward,10,-0.18088907064496973,124
anchor,1230001,1,ito,20,forward,1,0.04327918810978392,122
anchor,1230001,1,ito,20,forward,2,-0.028561735506446168,122
anchor,1230001,1,ito,20,forward,3,-0.23737175329572852,122
anchor,1230001,1,ito,20,forward,4,-0.1753241355512421,122
anchor,1230001,1,ito,20,forward,5,-0.030910376086878563,122
anchor,1230001,1,ito,20,forward,6,-0.16239480107398904,122
anchor,1230001,1,ito,20,forward,7,0.0748015317535227,122
anchor,1230001,1,ito,20,forward,8,0.07771452448790438,122
anchor,1230001,1,ito,20,forward,9,0.19625127058262684,122
anchor,1230001,1,ito,20,forward,10,0.2425162865804455,122
anchor,1230001,1,ito,20,backward,1,-0.1045474511991644,122
anchor,1230001,1,ito,20,backward,2,0.05835937213564231,122
anchor,1230001,1,ito,20,backward,3,0.0975675279264449,122
anchor,1230001,1,ito,20,backward,4,0.16746578853361152,122
anchor,1230001,1,ito,20,backward,5,0.04849753769848685,122
anchor,1230001,1,ito,20,backward,6,-0.07658877566622706,122
anchor,1230001,1,ito,20,backward,7,-0.2840485748694956,122
anchor,1230001,1,ito,20,backward,8,-0.024078237584321125,122
anchor,1230001,1,ito,20,backward,9,0.22542286417470236,122
anchor,1230001,1,ito,20,backward,10,-0.10805005114967864,122
anchor,1230001,2,log,5,forward,1,-0.20279431878658516,125
anchor,1230001,2,log,5,forward,2,-0.20803895521577007,125
anchor,1230001,2,log,5,forward,3,0.015599949518819104,125
anchor,1230001,2,log,5,forward,4,-0.12221588843264862,125
anchor,1230001,2,log,5,forward,5,-0.15151504567607682,125
anchor,1230001,2,log,5,forward,6,-0.2359399368083079,125
anchor,1230001,2,log,5,forward,7,-0.01851247348135538,125
anchor,1230001,2,log,5,forward,8,-0.07874093045966397,125
anchor,1230001,2,log,5,forward,9,-0.06831647412954826,125
anchor,1230001,2,log,5,forward,10,1.0704740734711353,125
anchor,1230001,2,log,5,backward,1,-0.17917239737854201,125
anchor,1230001,2,log,5,backward,2,-0.17719733362551554,125
anchor,1230001,2,log,5,backward,3,-0.19279499711380887,125
anchor,1230001,2,log,5,backward,4,-0.11469020361699149,125
anchor,1230001,2,log,5,backward,5,-0.023273573384116467,125
anchor,1230001,2,log,5,backward,6,-0.008644849375174025,125
anchor,1230001,2,log,5,backward,7,0.20567823959748693,125
anchor,1230001,2,log,5,backward,8,-0.0700394687489768,125
anchor,1230001,2,log,5,backward,9,0.07957059101230791,125
anchor,1230001,2,log,5,backward,10,0.4805639926333301,125
anchor,1230001,2,log,10,forward,1,-0.10206711681402196,124
anchor,1230001,2,log,10,forward,2,-0.03968410991175181,124
anchor,1230001,2,log,10,forward,3,-0.21962917877406046,124
anchor,1230001,2,log,10,forward,4,-0.07263747438115314,124
anchor,1230001,2,log,10,forward,5,0.05807618152403496,124
anchor,1230001,2,log,10,forward,6,-0.11499606857588873,124
anchor,1230001,2,log,10,forward,7,-0.06059715639209663,124
anchor,1230001,2,log,10,forward,8,-0.0408416235818562,124
anchor,1230001,2,log,10,forward,9,-0.06047234738084784,124
anchor,1230001,2,log,10,forward,10,0.6528488942876414,124
anchor,1230001,2,log,10,backward,1,-0.11618012955471636,124
anchor,1230001,2,log,10,backward,2,-0.22632844046799253,124
anchor,1230001,2,log,10,backward,3,-0.16317261410088937,124
anchor,1230001,2,log,10,backward,4,0.07441590851975921,124
anchor,1230001,2,log,10,backward,5,0.08620522684638915,124
anchor,1230001,2,log,10,backward,6,0.04154215375582564,124
anchor,1230001,2,log,10,backward,7,0.028786144516679987,124
anchor,1230001,2,log,10,backward,8,0.03763018338825756,124
anchor,1230001,2,log,10,backward,9,0.16762779757827548,124
anchor,1230001,2,log,10,backward,10,0.0694737695184112,124
anchor,1230001,2,log,20,forward,1,-0.12002622082501352,122
anchor,1230001,2,log,20,forward,2,-0.0007854645735355518,122
anchor,1230001,2,log,20,forward,3,-0.13078957568110858,122
anchor,1230001,2,log,20,forward,4,-0.14103459082162756,122
anchor,1230001,2,log,20,forward,5,-0.057498856257607256,122
anchor,1230001,2,log,20,forward,6,-0.04266870939929995,122
anchor,1230001,2,log,20,forward,7,-0.04741516050476081,122
anchor,1230001,2,log,20,forward,8,-0.08921776796089206,122
anchor,1230001,2,log,20,forward,9,0.25519743292364266,122
anchor,1230001,2,log,20,forward,10,0.3742389131002015,122
anchor,1230001,2,log,20,backward,1,-0.2907754496332963,122
anchor,1230001,2,log,20,backward,2,-0.31480728587990625,122
anchor,1230001,2,log,20,backward,3,-0.2714729037573814,122
anchor,1230001,2,log,20,backward,4,0.027753956751586994,122
anchor,1230001,2,log,20,backward,5,0.15172113834085543,122
anchor,1230001,2,log,20,backward,6,0.11882562563755152,122
anchor,1230001,2,log,20,backward,7,0.08931915308740891,122
anchor,1230001,2,log,20,backward,8,0.6097211608240118,122
anchor,1230001,2,log,20,backward,9,-0.10598779592517155,122
anchor,1230001,2,log,20,backward,10,-0.014297599445658404,122
anchor,1230001,2,ito,5,forward,1,-0.21542388321909609,125
anchor,1230001,2,ito,5,forward,2,-0.1663927445262276,125
anchor,1230001,2,ito,5,forward,3,-0.025240832881780435,125
anchor,1230001,2,ito,5,forward,4,-0.105340952256062,125
anchor,1230001,2,ito,5,forward,5,-0.17147566777379178,125
anchor,1230001,2,ito,5,forward,6,-0.1929294529380359,125
anchor,1230001,2,ito,5,forward,7,-0.02558034445674459,125
anchor,1230001,2,ito,5,forward,8,-0.11757245230224087,125
anchor,1230001,2,ito,5,forward,9,-0.06343550818265821,125
anchor,1230001,2,ito,5,forward,10,1.0833918385366355,125
anchor,1230001,2,ito,5,backward,1,-0.18039016530866914,125
anchor,1230001,2,ito,5,backward,2,-0.1784713337093354,125
anchor,1230001,2,ito,5,backward,3,-0.19375465344215254,125
anchor,1230001,2,ito,5,backward,4,-0.11550895274299246,125
anchor,1230001,2,ito,5,backward,5,-0.023843714529839893,125
anchor,1230001,2,ito,5,backward,6,-0.009095790595847697,125
anchor,1230001,2,ito,5,backward,7,0.20725618280518573,125
anchor,1230001,2,ito,5,backward,8,-0.0697572700117343,125
anchor,1230001,2,ito,5,backward,9,0.08315441857586175,125
anchor,1230001,2,ito,5,backward,10,0.4804112789595233,125
anchor,1230001,2,ito,10,forward,1,-0.019695263799031023,124
anchor,1230001,2,ito,10,forward,2,-0.09857436502152045,124
anchor,1230001,2,ito,10,forward,3,-0.23610613676759415,124
anchor,1230001,2,ito,10,forward,4,-0.07366640098694927,124
anchor,1230001,2,ito,10,forward,5,-0.039025350308987655,124
anchor,1230001,2,ito,10,forward,6,0.006824461918973137,124
anchor,1230001,2,ito,10,forward,7,-0.0877005407916958,124
anchor,1230001,2,ito,10,forward,8,-0.031692650741819206,124
anchor,1230001,2,ito,10,forward,9,-0.06257844784616673,124
anchor,1230001,2,ito,10,forward,10,0.6422146943447906,124
anchor,1230001,2,ito,10,backward,1,-0.11831235850352566,124
anchor,1230001,2,ito,10,backward,2,-0.22785570200323677,124
anchor,1230001,2,ito,10,backward,3,-0.16524785132194872,124
anchor,1230001,2,ito,10,backward,4,0.07287532461913526,124
anchor,1230001,2,ito,10,backward,5,0.08988382462129024,124
anchor,1230001,2,ito,10,backward,6,0.04259712027984256,124
anchor,1230001,2,ito,10,backward,7,0.030022406447313122,124
anchor,1230001,2,ito,10,backward,8,0.03592341210903873,124
anchor,1230001,2,ito,10,backward,9,0.16777180386914353,124
anchor,1230001,2,ito,10,backward,10,0.07234201988294821,124
anchor,1230001,2,ito,20,forward,1,-0.10313449297893248,122
anchor,1230001,2,ito,20,forward,2,-0.03152689700089943,122
anchor,1230001,2,ito,20,forward,3,-0.14987114842134386,122
anchor,1230001,2,ito,20,forward,4,-0.05399293609005348,122
anchor,1230001,2,ito,20,forward,5,-0.08124346474193739,122
anchor,1230001,2,ito,20,forward,6,-0.08491104776015274,122
anchor,1230001,2,ito,20,forward,7,0.0037845989747934163,122
anchor,1230001,2,ito,20,forward,8,-0.15080624342551704,122
anchor,1230001,2,ito,20,forward,9,0.319339089473588,122
anchor,1230001,2,ito,20,forward,10,0.33236254197045395,122
anchor,1230001,2,ito,20,backward,1,-0.3027898365328788,122
anchor,1230001,2,ito,20,backward,2,-0.3200580686600897,122
anchor,1230001,2,ito,20,backward,3,-0.2741783307738364,122
anchor,1230001,2,ito,20,backward,4,0.01879448743229354,122
anchor,1230001,2,ito,20,backward,5,0.15474835273153376,122
anchor,1230001,2,ito,20,backward,6,0.14103119711852558,122
anchor,1230001,2,ito,20,backward,7,0.09017977026676131,122
anchor,1230001,2,ito,20,backward,8,0.5899805968167007,122
anchor,1230001,2,ito,20,backward,9,-0.10876877358302388,122
anchor,1230001,2,ito,20,backward,10,0.01106060518401348,122
anchor,1230001,3,log,5,forward,1,-0.34008554798848634,125
anchor,1230001,3,log,5,forward,2,-0.16262828542083466,125
anchor,1230001,3,log,5,forward,3,-0.2588572475942304,125
anchor,1230001,3,log,5,forward,4,-0.20028240907613817,125
anchor,1230001,3,log,5,forward,5,-0.15396802013476252,125
anchor,1230001,3,log,5,forward,6,-0.07452429991186069,125
anchor,1230001,3,log,5,forward,7,-0.025452389425069766,125
anchor,1230001,3,log,5,forward,8,0.00515941750592608,125
anchor,1230001,3,log,5,forward,9,0.15564674569283,125
anchor,1230001,3,log,5,forward,10,1.0549920363526255,125
anchor,1230001,3,log,5,backward,1,-0.20530890793552672,125
anchor,1230001,3,log,5,backward,2,-0.15537740781429066,125
anchor,1230001,3,log,5,backward,3,-0.11001471218323321,125
anchor,1230001,3,log,5,backward,4,-0.03605708377246214,125
anchor,1230001,3,log,5,backward,5,-0.17050905590084806,125
anchor,1230001,3,log,5,backward,6,0.012188350884424588,125
anchor,1230001,3,log,5,backward,7,0.002805354953198387,125
anchor,1230001,3,log,5,backward,8,0.31168220191976487,125
anchor,1230001,3,log,5,backward,9,0.08689447295243487,125
anchor,1230001,3,log,5,backward,10,0.2636967868965386,125
anchor,1230001,3,log,10,forward,1,-0.29470059402458043,124
anchor,1230001,3,log,10,forward,2,-0.10479359669287185,124
anchor,1230001,3,log,10,forward,3,-0.1983952498366006,124
anchor,1230001,3,log,10,forward,4,-0.23184168815763484,124
anchor,1230001,3,log,10,forward,5,-0.1371197349370931,124
anchor,1230001,3,log,10,forward,6,-0.11167052634409569,124
anchor,1230001,3,log,10,forward,7,-0.08053294444531171,124
anchor,1230001,3,log,10,forward,8,-0.13680774661769352,124
anchor,1230001,3,log,10,forward,9,0.24396959109875532,124
anchor,1230001,3,log,10,forward,10,1.0518924899571283,124
anchor,1230001,3,log,10,backward,1,-0.20576923118039786,124
anchor,1230001,3,log,10,backward,2,0.01873522851413264,124
anchor,1230001,3,log,10,backward,3,-0.008866951627903982,124
anchor,1230001,3,log,10,backward,4,-0.10653039271590789,124
anchor,1230001,3,log,10,backward,5,-0.10849220552969324,124
anchor,1230001,3,log,10,backward,6,-0.03610162260273467,124
anchor,1230001,3,log,10,backward,7,-0.09797154932321651,124
anchor,1230001,3,log,10,backward,8,-0.1562726507683484,124
anchor,1230001,3,log,10,backward,9,0.2859292405832329,124
anchor,1230001,3,log,10,backward,10,0.415340134650837,124
anchor,1230001,3,log,20,forward,1,-0.09561513016481384,122
anchor,1230001,3,log,20,forward,2,-0.12860973578666834,122
anchor,1230001,3,log,20,forward,3,-0.16254437656083043,122
anchor,1230001,3,log,20,forward,4,-0.17497135025246124,122
anchor,1230001,3,log,20,forward,5,-0.1118093606639836,122
anchor,1230001,3,log,20,forward,6,-0.21006468501609527,122
anchor,1230001,3,log,20,forward,7,-0.2089128080097743,122
anchor,1230001,3,log,20,forward,8,0.15752728928830645,122
anchor,1230001,3,log,20,forward,9,0.1528872394929856,122
anchor,1230001,3,log,20,forward,10,0.7821129176733345,122
anchor,1230001,3,log,20,backward,1,-0.28765472285549304,122
anchor,1230001,3,log,20,backward,2,-0.1697253019447584,122
anchor,1230001,3,log,20,backward,3,-0.1310205480537245,122
anchor,1230001,3,log,20,backward,4,-0.1610652431064732,122
anchor,1230001,3,log,20,backward,5,-0.20715599204322438,122
anchor,1230001,3,log,20,backward,6,-0.03141979475438424,122
anchor,1230001,3,log,20,backward,7,-0.09560700729685276,122
anchor,1230001,3,log,20,backward,8,-0.018130031361331782,122
anchor,1230001,3,log,20,backward,9,0.12725844646402257,122
anchor,1230001,3,log,20,backward,10,0.9745201949522191,122
anchor,1230001,3,ito,5,forward,1,-0.3433998063105094,125
anchor,1230001,3,ito,5,forward,2,-0.2195400036037515,125
anchor,1230001,3,ito,5,forward,3,-0.1839991914388557,125
anchor,1230001,3,ito,5,forward,4,-0.18592807196404473,125
anchor,1230001,3,ito,5,forward,5,-0.19701578910779916,125
anchor,1230001,3,ito,5,forward,6,-0.0226055915045209,125
anchor,1230001,3,ito,5,forward,7,-0.04901275333006773,125
anchor,1230001,3,ito,5,forward,8,-0.0017632910140093392,125
anchor,1230001,3,ito,5,forward,9,0.18231284744116688,125
anchor,1230001,3,ito,5,forward,10,1.0209516508323904,125
anchor,1230001,3,ito,5,backward,1,-0.20709719795140627,125
anchor,1230001,3,ito,5,backward,2,-0.1539108359470892,125
anchor,1230001,3,ito,5,backward,3,-0.10864496986138118,125
anchor,1230001,3,ito,5,backward,4,-0.03341973223326413,125
anchor,1230001,3,ito,5,backward,5,-0.1730311166361457,125
anchor,1230001,3,ito,5,backward,6,0.012253178188929011,125
anchor,1230001,3,ito,5,backward,7,0.0033909431534319984,125
anchor,1230001,3,ito,5,backward,8,0.3120169640904498,125
anchor,1230001,3,ito,5,backward,9,0.08933030138870977,125
anchor,1230001,3,ito,5,backward,10,0.25911246580776603,125
anchor,1230001,3,ito,10,forward,1,-0.26967242407771796,124
anchor,1230001,3,ito,10,forward,2,-0.1530546995266498,124
anchor,1230001,3,ito,10,forward,3,-0.18624214111637413,124
anchor,1230001,3,ito,10,forward,4,-0.230347242606946,124
anchor,1230001,3,ito,10,forward,5,-0.07249048080814291,124
anchor,1230001,3,ito,10,forward,6,-0.16966413809501288,124
anchor,1230001,3,ito,10,forward,7,-0.026564168837770498,124
anchor,1230001,3,ito,10,forward,8,-0.1575435310347411,124
anchor,1230001,3,ito,10,forward,9,0.2613400623145067,124
anchor,1230001,3,ito,10,forward,10,1.0042387637888506,124
anchor,1230001,3,ito,10,backward,1,-0.20890909045349232,124
anchor,1230001,3,ito,10,backward,2,0.019998442624039242,124
anchor,1230001,3,ito,10,backward,3,-0.005436490056670462,124
anchor,1230001,3,ito,10,backward,4,-0.10287193153448426,124
anchor,1230001,3,ito,10,backward,5,-0.1081388123882695,124
anchor,1230001,3,ito,10,backward,6,-0.034301277373525466,124
anchor,1230001,3,ito,10,backward,7,-0.09857240693326932,124
anchor,1230001,3,ito,10,backward,8,-0.15668258176181646,124
anchor,1230001,3,ito,10,backward,9,0.2855436280015717,124
anchor,1230001,3,ito,10,backward,10,0.4093705198759168,124
anchor,1230001,3,ito,20,forward,1,-0.14058907875204804,122
anchor,1230001,3,ito,20,forward,2,-0.12694605819028715,122
anchor,1230001,3,ito,20,forward,3,-0.11804441460315566,122
anchor,1230001,3,ito,20,forward,4,-0.1498083300142012,122
anchor,1230001,3,ito,20,forward,5,-0.08241690669250631,122
anchor,1230001,3,ito,20,forward,6,-0.2103251193157721,122
anchor,1230001,3,ito,20,forward,7,-0.18096097493160473,122
anchor,1230001,3,ito,20,forward,8,0.09517307222957053,122
anchor,1230001,3,ito,20,forward,9,0.13467106225621267,122
anchor,1230001,3,ito,20,forward,10,0.7792467480137915,122
anchor,1230001,3,ito,20,backward,1,-0.2919917238077423,122
anchor,1230001,3,ito,20,backward,2,-0.17261669165898497,122
anchor,1230001,3,ito,20,backward,3,-0.12213344644782703,122
anchor,1230001,3,ito,20,backward,4,-0.15876442964012713,122
anchor,1230001,3,ito,20,backward,5,-0.21110693971416464,122
anchor,1230001,3,ito,20,backward,6,-0.03422153816604365,122
anchor,1230001,3,ito,20,backward,7,-0.09628499281722025,122
anchor,1230001,3,ito,20,backward,8,-0.013312496902832031,122
anchor,1230001,3,ito,20,backward,9,0.13101361141246065,122
anchor,1230001,3,ito,20,backward,10,0.9694186477424813,122
anchor,1230001,4,log,5,forward,1,-0.06865780176332849,125
anchor,1230001,4,log,5,forward,2,-0.1458394980924716,125
anchor,1230001,4,log,5,forward,3,-0.18829863362381355,125
anchor,1230001,4,log,5,forward,4,-0.2798283900660416,125
anchor,1230001,4,log,5,forward,5,-0.06842290721788097,125
anchor,1230001,4,log,5,forward,6,-0.023966715959789456,125
anchor,1230001,4,log,5,forward,7,-0.0556305310659478,125
anchor,1230001,4,log,5,forward,8,0.006937711200940601,125
anchor,1230001,4,log,5,forward,9,0.060257404214166914,125
anchor,1230001,4,log,5,forward,10,0.7634493623741679,125
anchor,1230001,4,log,5,backward,1,-0.20011751611837436,125
anchor,1230001,4,log,5,backward,2,-0.09853594564700055,125
anchor,1230001,4,log,5,backward,3,-0.14472397027744055,125
anchor,1230001,4,log,5,backward,4,-0.07993657719792302,125
anchor,1230001,4,log,5,backward,5,-0.13133064600873837,125
anchor,1230001,4,log,5,backward,6,-0.003444641795296411,125
anchor,1230001,4,log,5,backward,7,0.3320820095847915,125
anchor,1230001,4,log,5,backward,8,0.11030193236385985,125
anchor,1230001,4,log,5,backward,9,0.09799397101932995,125
anchor,1230001,4,log,5,backward,10,0.117711384076792,125
anchor,1230001,4,log,10,forward,1,-0.10201349768225708,124
anchor,1230001,4,log,10,forward,2,-0.10972794207418916,124
anchor,1230001,4,log,10,forward,3,0.0379176217091717,124
anchor,1230001,4,log,10,forward,4,-0.1057955775909937,124
anchor,1230001,4,log,10,forward,5,-0.12834849577034463,124
anchor,1230001,4,log,10,forward,6,-0.02235196386425273,124
anchor,1230001,4,log,10,forward,7,-0.08121756028444209,124
anchor,1230001,4,log,10,forward,8,-0.17515922258528194,124
anchor,1230001,4,log,10,forward,9,-0.16973942444418524,124
anchor,1230001,4,log,10,forward,10,0.8564360625867736,124
anchor,1230001,4,log,10,backward,1,-0.25159730464484226,124
anchor,1230001,4,log,10,backward,2,-0.16226334382439817,124
anchor,1230001,4,log,10,backward,3,-0.1067818148836415,124
anchor,1230001,4,log,10,backward,4,-0.24549248562426762,124
anchor,1230001,4,log,10,backward,5,-0.040379836166147334,124
anchor,1230001,4,log,10,backward,6,0.15920589367190885,124
anchor,1230001,4,log,10,backward,7,0.5090707597599733,124
anchor,1230001,4,log,10,backward,8,0.24003994038464263,124
anchor,1230001,4,log,10,backward,9,-0.09355272278433625,124
anchor,1230001,4,log,10,backward,10,-0.008249085888891483,124
anchor,1230001,4,log,20,forward,1,0.1397049308114279,122
anchor,1230001,4,log,20,forward,2,-0.0037396554082301443,122
anchor,1230001,4,log,20,forward,3,0.04272476139098036,122
anchor,1230001,4,log,20,forward,4,0.020690274616381656,122
anchor,1230001,4,log,20,forward,5,-0.006291494192585921,122
anchor,1230001,4,log,20,forward,6,-0.162595295440471,122
anchor,1230001,4,log,20,forward,7,-0.12477582844114857,122
anchor,1230001,4,log,20,forward,8,-0.04215258542299116,122
anchor,1230001,4,log,20,forward,9,-0.06006977942477282,122
anchor,1230001,4,log,20,forward,10,0.1965046715114096,122
anchor,1230001,4,log,20,backward,1,-0.16096588222707847,122
anchor,1230001,4,log,20,backward,2,-0.14203165437143248,122
anchor,1230001,4,log,20,backward,3,-0.15102260077256602,122
anchor,1230001,4,log,20,backward,4,-0.09729308032182064,122
anchor,1230001,4,log,20,backward,5,-0.010502571476485182,122
anchor,1230001,4,log,20,backward,6,-0.03187188840765598,122
anchor,1230001,4,log,20,backward,7,0.13238802689730458,122
anchor,1230001,4,log,20,backward,8,0.0931328229041089,122
anchor,1230001,4,log,20,backward,9,0.08870903982005846,122
anchor,1230001,4,log,20,backward,10,0.2794577879555666,122
anchor,1230001,4,ito,5,forward,1,-0.04742161614642386,125
anchor,1230001,4,ito,5,forward,2,-0.21880181450916822,125
anchor,1230001,4,ito,5,forward,3,-0.15253226941840325,125
anchor,1230001,4,ito,5,forward,4,-0.24581097634915883,125
anchor,1230001,4,ito,5,forward,5,-0.07351546911184582,125
anchor,1230001,4,ito,5,forward,6,0.0003296308615610073,125
anchor,1230001,4,ito,5,forward,7,-0.12026111669564893,125
anchor,1230001,4,ito,5,forward,8,0.09454217089764155,125
anchor,1230001,4,ito,5,forward,9,0.024141284788060782,125
anchor,1230001,4,ito,5,forward,10,0.7393301756833874,125
anchor,1230001,4,ito,5,backward,1,-0.20148594448077128,125
anchor,1230001,4,ito,5,backward,2,-0.10070696318880096,125
anchor,1230001,4,ito,5,backward,3,-0.14563593756376114,125
anchor,1230001,4,ito,5,backward,4,-0.08027724827663109,125
anchor,1230001,4,ito,5,backward,5,-0.13050898666941035,125
anchor,1230001,4,ito,5,backward,6,-0.0024598321383427113,125
anchor,1230001,4,ito,5,backward,7,0.33343374846378243,125
anchor,1230001,4,ito,5,backward,8,0.11152735597388318,125
anchor,1230001,4,ito,5,backward,9,0.09835943388906127,125
anchor,1230001,4,ito,5,backward,10,0.11775437399099055,125
anchor,1230001,4,ito,10,forward,1,-0.03395694346986749,124
anchor,1230001,4,ito,10,forward,2,-0.07131760255641915,124
anchor,1230001,4,ito,10,forward,3,-0.03780757557126894,124
anchor,1230001,4,ito,10,forward,4,-0.1100921324315748,124
anchor,1230001,4,ito,10,forward,5,-0.06632577644027185,124
anchor,1230001,4,ito,10,forward,6,-0.10497623664551818,124
anchor,1230001,4,ito,10,forward,7,-0.09178589429547941,124
anchor,1230001,4,ito,10,forward,8,-0.17326616879194018,124
anchor,1230001,4,ito,10,forward,9,-0.16951048521158465,124
anchor,1230001,4,ito,10,forward,10,0.8590388154139232,124
anchor,1230001,4,ito,10,backward,1,-0.25611774785489055,124
anchor,1230001,4,ito,10,backward,2,-0.16184910845896103,124
anchor,1230001,4,ito,10,backward,3,-0.11058733944718604,124
anchor,1230001,4,ito,10,backward,4,-0.24950265355611842,124
anchor,1230001,4,ito,10,backward,5,-0.037230902200387904,124
anchor,1230001,4,ito,10,backward,6,0.1624490717834198,124
anchor,1230001,4,ito,10,backward,7,0.5081978378372262,124
anchor,1230001,4,ito,10,backward,8,0.2408451821486362,124
anchor,1230001,4,ito,10,backward,9,-0.09358687301449224,124
anchor,1230001,4,ito,10,backward,10,-0.0026174672372459573,124
anchor,1230001,4,ito,20,forward,1,0.13355577015358588,122
anchor,1230001,4,ito,20,forward,2,-0.018978877268640112,122
anchor,1230001,4,ito,20,forward,3,0.04115992893287292,122
anchor,1230001,4,ito,20,forward,4,0.028827614333175027,122
anchor,1230001,4,ito,20,forward,5,0.018835967528779474,122
anchor,1230001,4,ito,20,forward,6,-0.1434168212448672,122
anchor,1230001,4,ito,20,forward,7,-0.1501295966859901,122
anchor,1230001,4,ito,20,forward,8,-0.037496095162908256,122
anchor,1230001,4,ito,20,forward,9,-0.06981962830333892,122
anchor,1230001,4,ito,20,forward,10,0.19746173771733114,122
anchor,1230001,4,ito,20,backward,1,-0.16249832051056004,122
anchor,1230001,4,ito,20,backward,2,-0.15118977707269543,122
anchor,1230001,4,ito,20,backward,3,-0.1527076579737681,122
anchor,1230001,4,ito,20,backward,4,-0.0903595109338339,122
anchor,1230001,4,ito,20,backward,5,-0.012914849272598661,122
anchor,1230001,4,ito,20,backward,6,-0.037926305811289925,122
anchor,1230001,4,ito,20,backward,7,0.12900980208628782,122
anchor,1230001,4,ito,20,backward,8,0.09447351046199864,122
anchor,1230001,4,ito,20,backward,9,0.08962160379418867,122
anchor,1230001,4,ito,20,backward,10,0.2944915052322703,122
anchor,1230001,5,log,5,forward,1,-0.22652956410111885,125
anchor,1230001,5,log,5,forward,2,-0.18156096307544847,125
anchor,1230001,5,log,5,forward,3,-0.004066368214622931,125
anchor,1230001,5,log,5,forward,4,-0.22898413633480036,125
anchor,1230001,5,log,5,forward,5,-0.16268511374552086,125
anchor,1230001,5,log,5,forward,6,-0.12954962361247818,125
anchor,1230001,5,log,5,forward,7,-0.10815795615302787,125
anchor,1230001,5,log,5,forward,8,-0.09927413169099497,125
anchor,1230001,5,log,5,forward,9,0.0979582496035537,125
anchor,1230001,5,log,5,forward,10,1.0428496073244609,125
anchor,1230001,5,log,5,backward,1,-0.27517091665201604,125
anchor,1230001,5,log,5,backward,2,-0.2394662011099074,125
anchor,1230001,5,log,5,backward,3,-0.18538476398233952,125
anchor,1230001,5,log,5,backward,4,-0.08667408777267083,125
anchor,1230001,5,log,5,backward,5,0.14754820912455188,125
anchor,1230001,5,log,5,backward,6,0.019732092990878507,125
anchor,1230001,5,log,5,backward,7,-0.07822824986177329,125
anchor,1230001,5,log,5,backward,8,0.2388201811379429,125
anchor,1230001,5,log,5,backward,9,0.022709694519136,125
anchor,1230001,5,log,5,backward,10,0.4361140416061986,125
anchor,1230001,5,log,10,forward,1,-0.014409508858757785,124
anchor,1230001,5,log,10,forward,2,-0.008358818129583633,124
anchor,1230001,5,log,10,forward,3,-0.02472606260635138,124
anchor,1230001,5,log,10,forward,4,-0.10809848607434994,124
anchor,1230001,5,log,10,forward,5,-0.23607366982004105,124
anchor,1230001,5,log,10,forward,6,-0.07347809716081082,124
anchor,1230001,5,log,10,forward,7,-0.17373720750561727,124
anchor,1230001,5,log,10,forward,8,-0.1484079360510043,124
anchor,1230001,5,log,10,forward,9,-0.032107938482349205,124
anchor,1230001,5,log,10,forward,10,0.8193977246888668,124
anchor,1230001,5,log,10,backward,1,-0.20449939783359253,124
anchor,1230001,5,log,10,backward,2,-0.22104028522506394,124
anchor,1230001,5,log,10,backward,3,-0.011158895238539359,124
anchor,1230001,5,log,10,backward,4,0.011177223714722084,124
anchor,1230001,5,log,10,backward,5,-0.1567300601088882,124
anchor,1230001,5,log,10,backward,6,-0.09040077805950071,124
anchor,1230001,5,log,10,backward,7,-0.012476057468513718,124
