model,seed,path,return_type,window,method,forward,backward,zumbach,forward_count,backward_count
primary,1370003,1,ito,20,pearson,0.27321090034598033,-0.00797073419900406,0.2811816345449844,1220,1220
primary,1370003,1,ito,20,spearman,0.3331138037979173,0.07128154722393482,0.26183225657398246,1220,1220
primary,1370003,1,ito,20,gaussian_rank,0.33802359775900853,0.06200051424469959,0.27602308351430893,1220,1220
primary,1370003,1,ito,20,kendall,0.22810419720544922,0.05173818905579688,0.17636600814965234,1220,1220
primary,1370003,1,ito,20,winsor_995,0.2779856179350927,-0.005637872048656557,0.28362348998374926,1220,1220
primary,1370003,1,ito,20,winsor_990,0.2867862944353595,0.002060852661101169,0.28472544177425835,1220,1220
primary,1370003,1,ito,20,winsor_975,0.2950857804958794,0.012831081527492499,0.2822546989683869,1220,1220
primary,1370003,1,ito,20,winsor_950,0.2884211756350286,0.030317126461603287,0.25810404917342533,1220,1220
primary,1370003,1,ito,20,trim_995,0.2598898375388561,-0.008376337692538743,0.26826617523139484,1206,1206
primary,1370003,1,ito,20,trim_990,0.2656049616701761,0.0026483056118102085,0.2629566560583659,1194,1194
primary,1370003,1,ito,20,trim_975,0.20338893616361567,0.014261385500638253,0.18912755066297743,1158,1158
primary,1370003,1,ito,20,trim_950,0.16827859156943784,0.007202115937979294,0.16107647563145855,1111,1101
primary,1370003,2,log,5,pearson,0.28711242585580066,0.299511824958991,-0.012399399103190323,1250,1250
primary,1370003,2,log,5,spearman,0.22596668644267937,0.2367097783742582,-0.010743091931578824,1250,1250
primary,1370003,2,log,5,gaussian_rank,0.26414712651176403,0.24732018497166433,0.0168269415400997,1250,1250
primary,1370003,2,log,5,kendall,0.153324579663731,0.16098767013610887,-0.00766309047237787,1250,1250
primary,1370003,2,log,5,winsor_995,0.330158389802128,0.3187340405762082,0.011424349225919839,1250,1250
primary,1370003,2,log,5,winsor_990,0.3477864519946805,0.2997845137372912,0.0480019382573893,1250,1250
primary,1370003,2,log,5,winsor_975,0.33945592513366524,0.27983829102905355,0.05961763410461168,1250,1250
primary,1370003,2,log,5,winsor_950,0.3264511156616652,0.26696960848120527,0.059481507180459914,1250,1250
primary,1370003,2,log,5,trim_995,0.2831624419236566,0.2508004033481649,0.03236203857549169,1237,1236
primary,1370003,2,log,5,trim_990,0.26238616827247285,0.19438852480217186,0.06799764347030099,1226,1226
primary,1370003,2,log,5,trim_975,0.21269904520108263,0.21338172867481645,-0.0006826834737338194,1194,1196
primary,1370003,2,log,5,trim_950,0.16682786826726562,0.151118476448237,0.015709391819028612,1138,1139
primary,1370003,2,log,10,pearson,0.29399692944607697,0.232348469193276,0.06164846025280096,1240,1240
primary,1370003,2,log,10,spearman,0.16951733021376503,0.14872885289589224,0.020788477317872783,1240,1240
primary,1370003,2,log,10,gaussian_rank,0.2058126892383347,0.18353738744212728,0.02227530179620743,1240,1240
primary,1370003,2,log,10,kendall,0.11553542138561275,0.09907834101382489,0.016457080371787863,1240,1240
primary,1370003,2,log,10,winsor_995,0.30925035828508873,0.259094028006494,0.05015633027859473,1240,1240
primary,1370003,2,log,10,winsor_990,0.3152468578866651,0.2791202258083731,0.03612663207829203,1240,1240
primary,1370003,2,log,10,winsor_975,0.2859971847397309,0.27407005922669936,0.011927125513031545,1240,1240
primary,1370003,2,log,10,winsor_950,0.26012963418730733,0.22191754780165976,0.038212086385647576,1240,1240
primary,1370003,2,log,10,trim_995,0.21121335336293487,0.269659709710102,-0.05844635634716713,1226,1226
primary,1370003,2,log,10,trim_990,0.18155806172878844,0.19756016097467938,-0.01600209924589094,1215,1214
primary,1370003,2,log,10,trim_975,0.1710724054809894,0.09294568927140742,0.07812671620958198,1186,1187
primary,1370003,2,log,10,trim_950,0.15702947727901304,0.11952283181811395,0.03750664546089909,1127,1131
primary,1370003,2,log,20,pearson,0.03136062699409578,0.2221463407861473,-0.19078571379205153,1220,1220
primary,1370003,2,log,20,spearman,0.03074732109280718,0.13162830181079482,-0.10088098071798765,1220,1220
primary,1370003,2,log,20,gaussian_rank,0.05885172271094713,0.16746338775657305,-0.10861166504562592,1220,1220
primary,1370003,2,log,20,kendall,0.022084751005258276,0.08684355626084267,-0.06475880525558439,1220,1220
primary,1370003,2,log,20,winsor_995,0.045857684489950125,0.2438785101832641,-0.19802082569331397,1220,1220
primary,1370003,2,log,20,winsor_990,0.0791990569784014,0.2785254568196787,-0.1993263998412773,1220,1220
primary,1370003,2,log,20,winsor_975,0.11281348376948527,0.2879706598585823,-0.175157176089097,1220,1220
primary,1370003,2,log,20,winsor_950,0.11511462423452452,0.2550271880143039,-0.1399125637797794,1220,1220
primary,1370003,2,log,20,trim_995,0.10118363609359086,0.2558161657335184,-0.15463252963992752,1206,1206
primary,1370003,2,log,20,trim_990,0.14886952063020986,0.25448403518082335,-0.10561451455061349,1194,1194
primary,1370003,2,log,20,trim_975,0.10602302734294287,0.1554642127102757,-0.049441185367332816,1158,1158
primary,1370003,2,log,20,trim_950,0.005790802143254915,0.02616634765093173,-0.020375545507676816,1105,1114
primary,1370003,2,ito,5,pearson,0.2853935366202547,0.3001365119382623,-0.014742975318007612,1250,1250
primary,1370003,2,ito,5,spearman,0.2251599357183589,0.23797238961432937,-0.012812453895970466,1250,1250
primary,1370003,2,ito,5,gaussian_rank,0.2618150339836139,0.24810826426996935,0.01370676971364454,1250,1250
primary,1370003,2,ito,5,kendall,0.1526738190552442,0.16183314651721378,-0.009159327461969596,1250,1250
primary,1370003,2,ito,5,winsor_995,0.3277167409642,0.31954939712678265,0.008167343837417351,1250,1250
primary,1370003,2,ito,5,winsor_990,0.34437203545221007,0.30133230725959764,0.043039728192612425,1250,1250
primary,1370003,2,ito,5,winsor_975,0.3361361142750954,0.281899523934839,0.05423659034025635,1250,1250
primary,1370003,2,ito,5,winsor_950,0.3232049376369241,0.2693703199862437,0.05383461765068037,1250,1250
primary,1370003,2,ito,5,trim_995,0.2813972453581908,0.25195423047616144,0.029443014882029328,1237,1236
primary,1370003,2,ito,5,trim_990,0.2603266062910793,0.1969896682519828,0.06333693803909649,1226,1226
primary,1370003,2,ito,5,trim_975,0.20970428910579608,0.2161190711523982,-0.006414782046602119,1194,1196
primary,1370003,2,ito,5,trim_950,0.16538338106386646,0.15852387322856482,0.006859507835301648,1138,1139
primary,1370003,2,ito,10,pearson,0.2951946706415161,0.23218466894481232,0.06301000169670379,1240,1240
primary,1370003,2,ito,10,spearman,0.1657228931852256,0.14835320438532898,0.017369688799896615,1240,1240
primary,1370003,2,ito,10,gaussian_rank,0.20351225385903438,0.18190869501089285,0.021603558848141524,1240,1240
primary,1370003,2,ito,10,kendall,0.11295790049207217,0.09890650628758885,0.014051394204483328,1240,1240
primary,1370003,2,ito,10,winsor_995,0.3105265402385549,0.25906529761118413,0.051461242627370785,1240,1240
primary,1370003,2,ito,10,winsor_990,0.3157756777384371,0.2784847344587591,0.037290943279678024,1240,1240
primary,1370003,2,ito,10,winsor_975,0.28505576620089645,0.27403543947279474,0.011020326728101715,1240,1240
primary,1370003,2,ito,10,winsor_950,0.25784605797669063,0.22239876850871418,0.035447289467976456,1240,1240
primary,1370003,2,ito,10,trim_995,0.21148079917779014,0.2683017592963787,-0.05682096011858853,1226,1226
primary,1370003,2,ito,10,trim_990,0.17291637474922705,0.21839794321313438,-0.04548156846390733,1216,1214
primary,1370003,2,ito,10,trim_975,0.1694583649611436,0.09622647580580675,0.07323188915533686,1186,1187
primary,1370003,2,ito,10,trim_950,0.1557288532264981,0.11519062460271298,0.040538228623785116,1127,1131
primary,1370003,2,ito,20,pearson,0.029743304371030423,0.22180376400690566,-0.19206045963587523,1220,1220
primary,1370003,2,ito,20,spearman,0.021104058129838465,0.1328277884767348,-0.11172373034689632,1220,1220
primary,1370003,2,ito,20,gaussian_rank,0.05196912716369079,0.17081527151789175,-0.11884614435420096,1220,1220
primary,1370003,2,ito,20,kendall,0.015567718769752149,0.08747831466265012,-0.07191059589289797,1220,1220
primary,1370003,2,ito,20,winsor_995,0.04413453016754417,0.24404963662191478,-0.1999151064543706,1220,1220
primary,1370003,2,ito,20,winsor_990,0.07712221933156382,0.2787044386052906,-0.20158221927372677,1220,1220
primary,1370003,2,ito,20,winsor_975,0.10880482559595384,0.28725713725867136,-0.17845231166271752,1220,1220
primary,1370003,2,ito,20,winsor_950,0.11065190447875281,0.2551397447052834,-0.14448784022653058,1220,1220
primary,1370003,2,ito,20,trim_995,0.09842951232591292,0.25503619376690767,-0.15660668144099477,1206,1206
primary,1370003,2,ito,20,trim_990,0.1453086099144261,0.2522207890098597,-0.10691217909543363,1194,1194
primary,1370003,2,ito,20,trim_975,0.10139901276950522,0.15344192261271444,-0.05204290984320922,1158,1158
primary,1370003,2,ito,20,trim_950,0.00656071222466632,0.03069082232467389,-0.02413011010000757,1104,1114
primary,1370003,3,log,5,pearson,0.3612901606080783,0.14503381656723557,0.2162563440408427,1250,1250
primary,1370003,3,log,5,spearman,0.31161052544673634,0.29593295048508833,0.01567757496164801,1250,1250
primary,1370003,3,log,5,gaussian_rank,0.3165238840918716,0.28562383109024647,0.030900053001625127,1250,1250
primary,1370003,3,log,5,kendall,0.21343795036028823,0.19936717373899118,0.014070776621297049,1250,1250
primary,1370003,3,log,5,winsor_995,0.3879080988049111,0.1729251292119163,0.21498296959299482,1250,1250
primary,1370003,3,log,5,winsor_990,0.4114825954542029,0.22384245103048336,0.18764014442371954,1250,1250
primary,1370003,3,log,5,winsor_975,0.40618084612488736,0.2736713108602185,0.13250953526466885,1250,1250
primary,1370003,3,log,5,winsor_950,0.39254587913903033,0.29757085291923674,0.09497502621979359,1250,1250
primary,1370003,3,log,5,trim_995,0.38122239227221555,0.2181856009837463,0.16303679128846926,1237,1236
primary,1370003,3,log,5,trim_990,0.33960720152947044,0.26802867407328873,0.0715785274561817,1226,1224
primary,1370003,3,log,5,trim_975,0.3054891809370948,0.24178797659672974,0.06370120434036508,1196,1189
primary,1370003,3,log,5,trim_950,0.23035668161430634,0.2157275939900895,0.01462908762421683,1141,1132
primary,1370003,3,log,10,pearson,0.26693676961301216,0.03961328176131709,0.22732348785169507,1240,1240
primary,1370003,3,log,10,spearman,0.2558568408152224,0.17067594640483577,0.08518089441038665,1240,1240
primary,1370003,3,log,10,gaussian_rank,0.24574533773319937,0.16182956685482855,0.08391577087837082,1240,1240
primary,1370003,3,log,10,kendall,0.1726574500768049,0.11406180843031581,0.0585956416464891,1240,1240
primary,1370003,3,log,10,winsor_995,0.27979795117598166,0.04965942124848813,0.23013852992749353,1240,1240
primary,1370003,3,log,10,winsor_990,0.2790140500563032,0.05790697048384296,0.22110707957246023,1240,1240
primary,1370003,3,log,10,winsor_975,0.28679390314117076,0.08658121232112136,0.2002126908200494,1240,1240
primary,1370003,3,log,10,winsor_950,0.30391533244323354,0.13273585771860566,0.17117947472462788,1240,1240
primary,1370003,3,log,10,trim_995,0.23095186991504155,0.06594207829187311,0.16500979162316842,1226,1226
primary,1370003,3,log,10,trim_990,0.20593468190314831,0.07242545318956811,0.1335092287135802,1215,1214
primary,1370003,3,log,10,trim_975,0.28526643403801766,0.13530278096889872,0.14996365306911894,1182,1178
primary,1370003,3,log,10,trim_950,0.2424292224701552,0.173802858990298,0.0686263634798572,1129,1117
primary,1370003,3,log,20,pearson,0.15833796149087812,0.18793958608005615,-0.029601624589178033,1220,1220
primary,1370003,3,log,20,spearman,0.21889351259030784,0.22988657886652744,-0.010993066276219599,1220,1220
primary,1370003,3,log,20,gaussian_rank,0.20920518332408305,0.2263701665287054,-0.01716498320462234,1220,1220
primary,1370003,3,log,20,kendall,0.14975187939590368,0.15639801503516723,-0.006646135639263556,1220,1220
primary,1370003,3,log,20,winsor_995,0.16137769030717458,0.1864383864043174,-0.025060696097142815,1220,1220
primary,1370003,3,log,20,winsor_990,0.1754887457949745,0.18815545139015363,-0.012666705595179129,1220,1220
primary,1370003,3,log,20,winsor_975,0.2061055280397766,0.17959280444291334,0.02651272359686327,1220,1220
primary,1370003,3,log,20,winsor_950,0.22804481262327178,0.16724198351928168,0.0608028291039901,1220,1220
primary,1370003,3,log,20,trim_995,0.17493826471288107,0.14494579117940856,0.029992473533472508,1206,1206
primary,1370003,3,log,20,trim_990,0.20354311178598802,0.11429688647726055,0.08924622530872747,1194,1194
primary,1370003,3,log,20,trim_975,0.2194280332181792,0.11105694884106979,0.1083710843771094,1158,1166
primary,1370003,3,log,20,trim_950,0.15802294902765865,0.16016747086965366,-0.002144521841995012,1109,1111
primary,1370003,3,ito,5,pearson,0.3596492045452906,0.1459582199553112,0.2136909845899794,1250,1250
primary,1370003,3,ito,5,spearman,0.3092783844341661,0.2995853826466449,0.009693001787521194,1250,1250
primary,1370003,3,ito,5,gaussian_rank,0.31440296138945484,0.28882921127795164,0.025573750111503202,1250,1250
primary,1370003,3,ito,5,kendall,0.21205444355484385,0.20195740592473976,0.010097037630104083,1250,1250
primary,1370003,3,ito,5,winsor_995,0.3856281681435885,0.17387892754339826,0.21174924060019026,1250,1250
primary,1370003,3,ito,5,winsor_990,0.40856343004000534,0.22566590914029147,0.18289752089971387,1250,1250
primary,1370003,3,ito,5,winsor_975,0.4016197371355117,0.2763136613219754,0.1253060758135363,1250,1250
primary,1370003,3,ito,5,winsor_950,0.3868823025734892,0.3005100120189256,0.08637229055456364,1250,1250
primary,1370003,3,ito,5,trim_995,0.37831334721176113,0.22003783265306587,0.15827551455869526,1237,1236
primary,1370003,3,ito,5,trim_990,0.3357488790486533,0.2696270111301786,0.06612186791847469,1226,1224
primary,1370003,3,ito,5,trim_975,0.30074482405362535,0.2417749708074476,0.05896985324617776,1196,1189
primary,1370003,3,ito,5,trim_950,0.2288952794430997,0.21760016061348464,0.011295118829615064,1140,1132
primary,1370003,3,ito,10,pearson,0.2660004675669077,0.04202969763010021,0.22397076993680748,1240,1240
primary,1370003,3,ito,10,spearman,0.2522809703582895,0.17352781627341954,0.07875315408486996,1240,1240
primary,1370003,3,ito,10,gaussian_rank,0.23877102637410486,0.16171882118103578,0.07705220519306907,1240,1240
primary,1370003,3,ito,10,kendall,0.17032205993386967,0.11631648832304929,0.05400557161082038,1240,1240
primary,1370003,3,ito,10,winsor_995,0.27864576535266655,0.05220054414547073,0.22644522120719582,1240,1240
primary,1370003,3,ito,10,winsor_990,0.27767749985287477,0.060631791269468126,0.21704570858340663,1240,1240
primary,1370003,3,ito,10,winsor_975,0.28466731419418606,0.09103482747980114,0.19363248671438493,1240,1240
primary,1370003,3,ito,10,winsor_950,0.2995502546865911,0.13599949793023144,0.16355075675635963,1240,1240
primary,1370003,3,ito,10,trim_995,0.22939538326583936,0.0677069989820458,0.16168838428379356,1226,1226
primary,1370003,3,ito,10,trim_990,0.20495001388047712,0.07920042338815696,0.12574959049232015,1216,1214
primary,1370003,3,ito,10,trim_975,0.281376652732473,0.13615912258941557,0.1452175301430574,1182,1178
primary,1370003,3,ito,10,trim_950,0.23690152627635294,0.17229734346503953,0.06460418281131342,1129,1117
primary,1370003,3,ito,20,pearson,0.15695484977352672,0.18875863279456281,-0.03180378302103609,1220,1220
primary,1370003,3,ito,20,spearman,0.21087150976471702,0.23417373573776964,-0.02330222597305262,1220,1220
primary,1370003,3,ito,20,gaussian_rank,0.20365354692141177,0.23201797238129485,-0.028364425459883075,1220,1220
primary,1370003,3,ito,20,kendall,0.14371898492448795,0.1592060140668917,-0.015487029142403741,1220,1220
primary,1370003,3,ito,20,winsor_995,0.15993768728702656,0.187639511669702,-0.027701824382675433,1220,1220
primary,1370003,3,ito,20,winsor_990,0.17426066474939356,0.18956836767045485,-0.01530770292106129,1220,1220
primary,1370003,3,ito,20,winsor_975,0.20390115435360304,0.1821307547120745,0.02177039964152855,1220,1220
primary,1370003,3,ito,20,winsor_950,0.22555726150242658,0.17041172765088472,0.05514553385154186,1220,1220
primary,1370003,3,ito,20,trim_995,0.17416953317424458,0.14641989409546188,0.027749639078782695,1206,1206
primary,1370003,3,ito,20,trim_990,0.20521228050045895,0.1332168722818109,0.07199540821864805,1194,1194
primary,1370003,3,ito,20,trim_975,0.21662747958361797,0.11395742898750633,0.10267005059611164,1158,1166
primary,1370003,3,ito,20,trim_950,0.15704236402405755,0.16879782503160787,-0.011755461007550316,1109,1111
primary,1370003,4,log,5,pearson,0.4447891064365028,0.18462049516783655,0.2601686112686663,1250,1250
primary,1370003,4,log,5,spearman,0.25882281038259863,0.18787353028705941,0.07094928009553922,1250,1250
primary,1370003,4,log,5,gaussian_rank,0.295629754118361,0.2045501534989794,0.09107960061938161,1250,1250
primary,1370003,4,log,5,kendall,0.17911417133706964,0.1267919935948759,0.05232217774219375,1250,1250
primary,1370003,4,log,5,winsor_995,0.48626192474628815,0.20879399832807435,0.27746792641821383,1250,1250
primary,1370003,4,log,5,winsor_990,0.47528832687658085,0.22144031466716158,0.25384801220941927,1250,1250
primary,1370003,4,log,5,winsor_975,0.4357829821376712,0.22442834658301472,0.21135463555465647,1250,1250
primary,1370003,4,log,5,winsor_950,0.39307199446680186,0.22968302965386597,0.16338896481293588,1250,1250
primary,1370003,4,log,5,trim_995,0.40674281245483074,0.20974606803145268,0.19699674442337806,1238,1236
primary,1370003,4,log,5,trim_990,0.35505725839458707,0.18865481973973275,0.16640243865485432,1228,1224
primary,1370003,4,log,5,trim_975,0.2360778236840831,0.1162744628629391,0.11980336082114398,1197,1188
primary,1370003,4,log,5,trim_950,0.18617933753576069,0.1407221578174376,0.04545717971832308,1148,1135
primary,1370003,4,log,10,pearson,0.4208498788286185,0.2533709917763062,0.16747888705231234,1240,1240
primary,1370003,4,log,10,spearman,0.2461356603127931,0.22837810663709904,0.017757553675694066,1240,1240
primary,1370003,4,log,10,gaussian_rank,0.29161534204486517,0.2510014971966151,0.04061384484825009,1240,1240
primary,1370003,4,log,10,kendall,0.16654690306959308,0.15211538962222396,0.014431513447369121,1240,1240
primary,1370003,4,log,10,winsor_995,0.4346025176880857,0.26865961858227105,0.16594289910581467,1240,1240
primary,1370003,4,log,10,winsor_990,0.43953068883228047,0.2927331612400334,0.14679752759224707,1240,1240
primary,1370003,4,log,10,winsor_975,0.4189807198414681,0.3206380034255173,0.09834271641595083,1240,1240
primary,1370003,4,log,10,winsor_950,0.3654144162615435,0.3179943451004078,0.04742007116113567,1240,1240
primary,1370003,4,log,10,trim_995,0.3709425046653958,0.29732626325653133,0.07361624140886447,1226,1226
primary,1370003,4,log,10,trim_990,0.3325377204981633,0.27586427380015116,0.056673446698012164,1216,1214
primary,1370003,4,log,10,trim_975,0.24754218891258212,0.21413993889303207,0.03340225001955005,1186,1183
primary,1370003,4,log,10,trim_950,0.12882880623694173,0.1705195624674435,-0.04169075623050175,1139,1129
primary,1370003,4,log,20,pearson,0.22110090559185347,0.21022016759040602,0.010880738001447454,1220,1220
primary,1370003,4,log,20,spearman,0.10467741116351237,0.2597536626961444,-0.15507625153263205,1220,1220
primary,1370003,4,log,20,gaussian_rank,0.11674899088398191,0.276010938995693,-0.1592619481117111,1220,1220
primary,1370003,4,log,20,kendall,0.06682445971570355,0.17196842345916433,-0.10514396374346077,1220,1220
primary,1370003,4,log,20,winsor_995,0.22949915569503698,0.22317332750570842,0.006325828189328558,1220,1220
primary,1370003,4,log,20,winsor_990,0.24253724773515173,0.24601814254210932,-0.0034808948069575962,1220,1220
primary,1370003,4,log,20,winsor_975,0.27436159826030704,0.3178226960244771,-0.043461097764170065,1220,1220
primary,1370003,4,log,20,winsor_950,0.2659035115248522,0.38270597603544426,-0.11680246451059206,1220,1220
primary,1370003,4,log,20,trim_995,0.25742333466860245,0.26194565555096316,-0.004522320882360709,1206,1206
primary,1370003,4,log,20,trim_990,0.2635232806127431,0.30247888419917734,-0.03895560358643424,1194,1194
primary,1370003,4,log,20,trim_975,0.18109742952492788,0.37437173551720515,-0.19327430599227727,1159,1158
primary,1370003,4,log,20,trim_950,0.061570091905607964,0.32716572911005104,-0.26559563720444307,1109,1102
primary,1370003,4,ito,5,pearson,0.441522492838632,0.18500939901022506,0.2565130938284069,1250,1250
primary,1370003,4,ito,5,spearman,0.2543345479261107,0.19023893493691837,0.06409561298919234,1250,1250
primary,1370003,4,ito,5,gaussian_rank,0.28891854273991535,0.20674267120459763,0.08217587153531772,1250,1250
primary,1370003,4,ito,5,kendall,0.17610888710968772,0.12819599679743796,0.04791289031224977,1250,1250
primary,1370003,4,ito,5,winsor_995,0.4829654069848781,0.20974717459348008,0.27321823239139803,1250,1250
primary,1370003,4,ito,5,winsor_990,0.4712114763069204,0.22309448040230315,0.24811699590461725,1250,1250
primary,1370003,4,ito,5,winsor_975,0.4304144928102575,0.2265510804121374,0.20386341239812011,1250,1250
primary,1370003,4,ito,5,winsor_950,0.38653358753372913,0.23329896500378253,0.1532346225299466,1250,1250
primary,1370003,4,ito,5,trim_995,0.4026364377769165,0.21180976785364714,0.19082666992326935,1238,1236
primary,1370003,4,ito,5,trim_990,0.3497146389238033,0.19161364755632268,0.1581009913674806,1228,1224
primary,1370003,4,ito,5,trim_975,0.233251989882018,0.1486422509546304,0.0846097389273876,1196,1188
primary,1370003,4,ito,5,trim_950,0.18333231229698313,0.14879049198097505,0.03454182031600808,1147,1134
primary,1370003,4,ito,10,pearson,0.417977612847925,0.25762397101003326,0.16035364183789175,1240,1240
primary,1370003,4,ito,10,spearman,0.24311492641575308,0.23031249034287204,0.012802436072881035,1240,1240
primary,1370003,4,ito,10,gaussian_rank,0.2875323447935977,0.25236260928299564,0.03516973551060204,1240,1240
primary,1370003,4,ito,10,kendall,0.16447447212892813,0.15323491889921634,0.01123955322971179,1240,1240
primary,1370003,4,ito,10,winsor_995,0.43071245205837316,0.27272250458106984,0.15798994747730333,1240,1240
primary,1370003,4,ito,10,winsor_990,0.43512967798729607,0.2972381360377726,0.13789154194952347,1240,1240
primary,1370003,4,ito,10,winsor_975,0.4125287416779348,0.32566361275153527,0.08686512892639953,1240,1240
primary,1370003,4,ito,10,winsor_950,0.3582475605084677,0.322966601114415,0.03528095939405268,1240,1240
primary,1370003,4,ito,10,trim_995,0.3664031896105541,0.3007670057883702,0.06563618382218395,1226,1226
primary,1370003,4,ito,10,trim_990,0.32697252256526943,0.28069628529629365,0.046276237268975784,1216,1214
primary,1370003,4,ito,10,trim_975,0.24240044735382604,0.21757339850748558,0.02482704884634046,1186,1183
primary,1370003,4,ito,10,trim_950,0.1409036884342762,0.1844559857160539,-0.0435522972817777,1139,1129
primary,1370003,4,ito,20,pearson,0.2207218295970458,0.21457534604971876,0.006146483547327053,1220,1220
primary,1370003,4,ito,20,spearman,0.10179356652547522,0.2602415606893881,-0.15844799416391286,1220,1220
primary,1370003,4,ito,20,gaussian_rank,0.11448913395904495,0.2778019899871715,-0.16331285602812654,1220,1220
primary,1370003,4,ito,20,kendall,0.06536128780645249,0.17211366478839144,-0.10675237698193894,1220,1220
primary,1370003,4,ito,20,winsor_995,0.22933390705118942,0.2282095243051105,0.001124382746078928,1220,1220
primary,1370003,4,ito,20,winsor_990,0.24180646279866397,0.25073386912776763,-0.00892740632910366,1220,1220
primary,1370003,4,ito,20,winsor_975,0.2719531431274143,0.32230345282396716,-0.05035030969655285,1220,1220
primary,1370003,4,ito,20,winsor_950,0.2632295888185151,0.38223982176211124,-0.11901023294359614,1220,1220
primary,1370003,4,ito,20,trim_995,0.2569816826601834,0.26639790367185506,-0.009416221011671666,1206,1206
primary,1370003,4,ito,20,trim_990,0.262340198486556,0.30575184902697866,-0.043411650540422675,1194,1194
primary,1370003,4,ito,20,trim_975,0.17175616541772626,0.3571007399676553,-0.18534457454992903,1160,1158
primary,1370003,4,ito,20,trim_950,0.0658520253546933,0.3301880277235246,-0.2643360023688313,1109,1102
primary,1370003,5,log,5,pearson,0.42690591094938807,0.23096844279931225,0.19593746815007582,1250,1250
primary,1370003,5,log,5,spearman,0.22730362784232183,0.19522491086394295,0.032078716978378885,1250,1250
primary,1370003,5,log,5,gaussian_rank,0.26981405524641083,0.2011014375221616,0.06871261772424922,1250,1250
primary,1370003,5,log,5,kendall,0.1540522017614091,0.13113979183346677,0.02291240992794233,1250,1250
primary,1370003,5,log,5,winsor_995,0.4342195398906965,0.2325872490566722,0.2016322908340243,1250,1250
primary,1370003,5,log,5,winsor_990,0.43165167323975645,0.22983204819963535,0.2018196250401211,1250,1250
primary,1370003,5,log,5,winsor_975,0.3916610062608132,0.20578679685730855,0.18587420940350463,1250,1250
primary,1370003,5,log,5,winsor_950,0.3632552390322788,0.19658676620133206,0.16666847283094674,1250,1250
primary,1370003,5,log,5,trim_995,0.34651637094991633,0.1891305781661318,0.15738579278378453,1236,1236
primary,1370003,5,log,5,trim_990,0.33651323255088816,0.1373845113046348,0.19912872124625336,1229,1226
primary,1370003,5,log,5,trim_975,0.23454671487233555,0.12185319977063802,0.11269351510169753,1196,1192
primary,1370003,5,log,5,trim_950,0.18322833935180502,0.1017467551792167,0.08148158417258831,1146,1133
primary,1370003,5,log,10,pearson,0.3292221855023669,0.10304976261311395,0.226172422889253,1240,1240
primary,1370003,5,log,10,spearman,0.22746259044972275,0.11456825156120554,0.11289433888851721,1240,1240
primary,1370003,5,log,10,gaussian_rank,0.23948916863370018,0.13359944076100966,0.10588972787269052,1240,1240
primary,1370003,5,log,10,kendall,0.15173266682288006,0.07685438308729725,0.0748782837355828,1240,1240
primary,1370003,5,log,10,winsor_995,0.34902985635053796,0.10917741037217504,0.23985244597836292,1240,1240
primary,1370003,5,log,10,winsor_990,0.36956717516163035,0.12026861656957177,0.24929855859205857,1240,1240
primary,1370003,5,log,10,winsor_975,0.3494657503486149,0.14275869160676175,0.20670705874185313,1240,1240
primary,1370003,5,log,10,winsor_950,0.3392263484385131,0.15330353299550545,0.18592281544300768,1240,1240
primary,1370003,5,log,10,trim_995,0.331136333436112,0.1083742766684184,0.2227620567676936,1226,1226
primary,1370003,5,log,10,trim_990,0.26977112994749797,0.12253123101373667,0.1472398989337613,1215,1214
primary,1370003,5,log,10,trim_975,0.24592060201972668,0.1445214721244076,0.10139912989531907,1185,1178
primary,1370003,5,log,10,trim_950,0.22068343354072575,0.09116146158617083,0.12952197195455492,1133,1123
primary,1370003,5,log,20,pearson,0.20716004677011557,-0.06421581442288472,0.2713758611930003,1220,1220
primary,1370003,5,log,20,spearman,0.15253787877411107,-0.04995005801095177,0.20248793678506283,1220,1220
primary,1370003,5,log,20,gaussian_rank,0.15900695777192164,-0.06203390766554482,0.22104086543746645,1220,1220
primary,1370003,5,log,20,kendall,0.10492341209537513,-0.03591226347852984,0.14083567557390497,1220,1220
primary,1370003,5,log,20,winsor_995,0.2156856503355646,-0.051729533529129415,0.26741518386469404,1220,1220
primary,1370003,5,log,20,winsor_990,0.2189981304733537,-0.04683179883056446,0.26582992930391813,1220,1220
primary,1370003,5,log,20,winsor_975,0.22319582773798544,-0.04193317656687917,0.26512900430486463,1220,1220
primary,1370003,5,log,20,winsor_950,0.21304539004461104,-0.0326034535382212,0.24564884358283223,1220,1220
primary,1370003,5,log,20,trim_995,0.2148937049526821,-0.0166157943310631,0.2315094992837452,1206,1206
primary,1370003,5,log,20,trim_990,0.21689880276507448,-0.015432198978892689,0.23233100174396717,1194,1194
primary,1370003,5,log,20,trim_975,0.14276305377643747,-0.03336088503250058,0.17612393880893806,1158,1158
primary,1370003,5,log,20,trim_950,0.1446982358213495,-0.044673310212055124,0.18937154603340461,1109,1099
primary,1370003,5,ito,5,pearson,0.42332130368498966,0.23092602592955203,0.19239527775543763,1250,1250
primary,1370003,5,ito,5,spearman,0.22769242655515304,0.19735127689681725,0.030341149658335786,1250,1250
primary,1370003,5,ito,5,gaussian_rank,0.27130587100925263,0.20371936431151547,0.06758650669773716,1250,1250
primary,1370003,5,ito,5,kendall,0.15411112890312248,0.13247718174539633,0.021633947157726152,1250,1250
