model,seed,path,return_type,window,direction,positive_covariance_share_tail_950,positive_covariance_share_tail_975,positive_covariance_share_tail_990,positive_covariance_share_tail_995
primary,1310021,8,log,10,backward,0.5421057555878487,0.4944628693688749,0.405765904846542,0.3656861439941959
primary,1310021,8,log,20,forward,0.5690790141853688,0.48937176244124747,0.31327793719733343,0.22468473417416404
primary,1310021,8,log,20,backward,0.4316238021234231,0.29081131110922004,0.18452979345677106,0.1044180412471402
primary,1310021,8,ito,5,forward,0.7451997893698193,0.6781162758642076,0.5531721807693184,0.49271453844954194
primary,1310021,8,ito,5,backward,0.5987110790552274,0.482679521860541,0.32195179664360574,0.26042730063427866
primary,1310021,8,ito,10,forward,0.6328677287304316,0.533347554029652,0.35629233222365525,0.2934946490332984
primary,1310021,8,ito,10,backward,0.5434141096274063,0.49452346885804627,0.43718663923617684,0.3630367234291224
primary,1310021,8,ito,20,forward,0.5357284123335329,0.4665966644591207,0.3244265577681877,0.22037898355565635
primary,1310021,8,ito,20,backward,0.43282382352066134,0.2788844376486129,0.16106291840316608,0.1043897425881188
primary,1310021,9,log,5,forward,0.6910343772158947,0.6372429560576726,0.42673727052896554,0.307045711768518
primary,1310021,9,log,5,backward,0.5998651442636492,0.48897843950448033,0.2864289501301707,0.18612056009060912
primary,1310021,9,log,10,forward,0.6075894487256132,0.4700344757554294,0.33971028380519663,0.18149885598880308
primary,1310021,9,log,10,backward,0.4175794498828572,0.2939434772886288,0.18662268035408333,0.0969073000483946
primary,1310021,9,log,20,forward,0.32810183122029757,0.21186986671705715,0.037944207392417495,0.017676264843832223
primary,1310021,9,log,20,backward,0.357016873180124,0.26148765938919616,0.15299195582076455,0.11422312980480558
primary,1310021,9,ito,5,forward,0.6882687036392499,0.6347504272939909,0.4261788389263821,0.3071150390696083
primary,1310021,9,ito,5,backward,0.6003064177009562,0.4903526284210284,0.28832351084256636,0.18874460775053217
primary,1310021,9,ito,10,forward,0.604081890690469,0.4543175825767972,0.3399341196469185,0.18256081013380307
primary,1310021,9,ito,10,backward,0.4203176326563485,0.29840137555453977,0.18968156677001227,0.09827274807965883
primary,1310021,9,ito,20,forward,0.3193461473501516,0.20847124153690763,0.05025636934347199,0.01750211739313121
primary,1310021,9,ito,20,backward,0.35578299883716974,0.2583816031255343,0.14186788045794752,0.11143038106720127
primary,1310021,10,log,5,forward,0.8849890147986118,0.8631308917200597,0.8446331441756378,0.8133122318980793
primary,1310021,10,log,5,backward,0.8819120002784772,0.8732566430404948,0.8483856156885905,0.8238643568805359
primary,1310021,10,log,10,forward,0.8759953291987571,0.8511401321828258,0.7904064626657435,0.6803585531325631
primary,1310021,10,log,10,backward,0.7604292328823599,0.751074241033862,0.7382952697398776,0.5336511340383004
primary,1310021,10,log,20,forward,0.8118994106646474,0.7857274042852918,0.7105402848693758,0.5313881190146372
primary,1310021,10,log,20,backward,0.5782306894484405,0.48518552875098553,0.3254162379226605,0.2520875603338641
primary,1310021,10,ito,5,forward,0.8843550920486045,0.8618111539971663,0.8429481809989168,0.8114661891190703
primary,1310021,10,ito,5,backward,0.8812046417271413,0.8715983420899305,0.8472056608436825,0.8224311359988955
primary,1310021,10,ito,10,forward,0.8746342080919833,0.8491450910030575,0.7887697763995615,0.6801470658945222
primary,1310021,10,ito,10,backward,0.759044433945198,0.749132643936443,0.7348236450196317,0.5364137101443541
primary,1310021,10,ito,20,forward,0.8105304606883472,0.7815466288151726,0.7103471304312213,0.5332523571686907
primary,1310021,10,ito,20,backward,0.5779333515183857,0.4818404460254981,0.3263652504659407,0.2459663298108433
primary,1310021,11,log,5,forward,0.6159465723334395,0.533234618554197,0.32923839412067135,0.26937343849368506
primary,1310021,11,log,5,backward,0.6383116574586579,0.5557860617172848,0.2175861401974837,0.17407900613490382
primary,1310021,11,log,10,forward,0.5730137502172292,0.44354662052179145,0.28714537778906346,0.2122986446610817
primary,1310021,11,log,10,backward,0.5279931143360672,0.44550673117242395,0.3621417949362435,0.26179595775561937
primary,1310021,11,log,20,forward,0.4437680484029369,0.26286467654608553,0.08865757992876204,0.0466382991315045
primary,1310021,11,log,20,backward,0.3073292993359363,0.26688283812275626,0.1331837155766419,0.09321145494105795
primary,1310021,11,ito,5,forward,0.6065469092819685,0.5183165150627145,0.3279672970213118,0.23563259472974932
primary,1310021,11,ito,5,backward,0.6381964149002045,0.5497892953331431,0.218208781161906,0.15437684784269487
primary,1310021,11,ito,10,forward,0.5686760945173969,0.43927278650449586,0.28469232284633356,0.19169652303547674
primary,1310021,11,ito,10,backward,0.5339529984228154,0.4534705794174805,0.37019346590845703,0.26169590001862697
primary,1310021,11,ito,20,forward,0.42891004085099377,0.24666342207544106,0.0887713821890905,0.04682674069932532
primary,1310021,11,ito,20,backward,0.3178559611326485,0.27477959380741585,0.13616599811996857,0.09572908534944344
primary,1370003,0,log,5,forward,0.6679467024863149,0.5346653772830395,0.3398468062341277,0.2770155470507748
primary,1370003,0,log,5,backward,0.5541208862064049,0.41665925992104286,0.25895756204966514,0.21196521676706415
primary,1370003,0,log,10,forward,0.5275497875921753,0.4050182749797796,0.24179886794548638,0.1732727509511408
primary,1370003,0,log,10,backward,0.4706026676547928,0.37703816898341114,0.24631105417485147,0.17734802048894874
primary,1370003,0,log,20,forward,0.5434694554599062,0.4181405452907433,0.250192230370717,0.1477167775792731
primary,1370003,0,log,20,backward,0.2881751426221019,0.15403849467225667,0.08367232915503399,0.05387166145076619
primary,1370003,0,ito,5,forward,0.662616574318522,0.5308853229581572,0.35256119633923316,0.2756482199335896
primary,1370003,0,ito,5,backward,0.5623909630963032,0.41928115320861714,0.26275029218352863,0.21575241132041373
primary,1370003,0,ito,10,forward,0.5192686247201932,0.40605064916222156,0.23988885449118802,0.17307688141635133
primary,1370003,0,ito,10,backward,0.4665335660071583,0.37339476801583293,0.24200067320627033,0.17335508328858965
primary,1370003,0,ito,20,forward,0.5385914124981075,0.4130426557057663,0.24748372384494838,0.14639206786870917
primary,1370003,0,ito,20,backward,0.2958503392826475,0.158615534666616,0.08543630969891437,0.049020956849276855
primary,1370003,1,log,5,forward,0.6603173156766533,0.539524391872726,0.349764728410646,0.22648947917055937
primary,1370003,1,log,5,backward,0.5159024815720237,0.4225695278414967,0.2270570591413736,0.08403334213624444
primary,1370003,1,log,10,forward,0.5833550970546477,0.49261926345557433,0.3617677326728527,0.17159354277610403
primary,1370003,1,log,10,backward,0.40098596558464794,0.3118161492199459,0.18625018449376537,0.11118203811695332
primary,1370003,1,log,20,forward,0.5610842051926059,0.45983425656335175,0.22824836779513213,0.1386078310696924
primary,1370003,1,log,20,backward,0.3675449531219174,0.24678191567146995,0.1149042723227537,0.07824080968592972
primary,1370003,1,ito,5,forward,0.6598280590114247,0.5410258353333754,0.3529301815281203,0.23169675086601432
primary,1370003,1,ito,5,backward,0.5160199587863301,0.42131443873505603,0.2256566066678436,0.0829071568299803
primary,1370003,1,ito,10,forward,0.580466317482578,0.4928948240478896,0.3622475629204987,0.1896299324121781
primary,1370003,1,ito,10,backward,0.3929249098955256,0.31467597515078727,0.18720771758218943,0.0828828644609678
primary,1370003,1,ito,20,forward,0.5636399528111786,0.4627320805796305,0.2379083854085773,0.15606587090993532
primary,1370003,1,ito,20,backward,0.3780845520754778,0.25580223609679376,0.122588220755573,0.07939954099211327
primary,1370003,2,log,5,forward,0.748995290652862,0.6737494307427857,0.5412579704998138,0.43132700264416324
primary,1370003,2,log,5,backward,0.765385171025445,0.6916419294811191,0.6198435443248252,0.4947965751600822
primary,1370003,2,log,10,forward,0.7600871192092861,0.7013280543906414,0.615229191311375,0.49381811731663094
primary,1370003,2,log,10,backward,0.7134198921126365,0.6762821221793848,0.482622331122286,0.26307303873394433
primary,1370003,2,log,20,forward,0.5331738690453341,0.4010020447413594,0.13318747103085735,0.041546531245185654
primary,1370003,2,log,20,backward,0.7385006037990336,0.6514790056730454,0.44159507098699236,0.29253259440286467
primary,1370003,2,ito,5,forward,0.7462370427068162,0.6709971781190868,0.5375967835034496,0.42812249325636403
primary,1370003,2,ito,5,backward,0.7630520667295576,0.6882903382870057,0.6154588502418598,0.4920431508446765
primary,1370003,2,ito,10,forward,0.7581133122340805,0.6998700575112621,0.6137991081498975,0.49316461888267277
primary,1370003,2,ito,10,backward,0.7118905651808625,0.671131218381751,0.44847000324848363,0.2626820833944255
primary,1370003,2,ito,20,forward,0.5284052923304133,0.39774011456560776,0.13419020175255908,0.043030668180200654
primary,1370003,2,ito,20,backward,0.735076830098399,0.6510929901349337,0.44452803703050486,0.295404301681608
primary,1370003,3,log,5,forward,0.7599292656235337,0.6784103801948023,0.5414587916391478,0.35780519399920757
primary,1370003,3,log,5,backward,0.5575302219153551,0.4559378299107775,0.22511101350352794,0.13267427945575927
primary,1370003,3,log,10,forward,0.6820209331345454,0.565545230259003,0.4863831177304655,0.3599608133721713
primary,1370003,3,log,10,backward,0.27475242176709597,0.18177589649638456,0.12030497957591081,0.06328138172250662
primary,1370003,3,log,20,forward,0.49993007370872117,0.31791329078730257,0.13578230833164062,0.09074364108642421
primary,1370003,3,log,20,backward,0.5333543818197876,0.49301227664635533,0.3857101827772707,0.2594982566437635
primary,1370003,3,ito,5,forward,0.7581093751447846,0.6764724208431747,0.5412037171045654,0.35795840556488173
primary,1370003,3,ito,5,backward,0.5551182769422466,0.45440377149640343,0.22293459894557718,0.13012267100944153
primary,1370003,3,ito,10,forward,0.6801303999758722,0.5648605061484037,0.4772848722703796,0.3598351159763166
primary,1370003,3,ito,10,backward,0.28218325853072956,0.19074879552221247,0.11020669632737755,0.07009384879487218
primary,1370003,3,ito,20,forward,0.49350441433064784,0.3140280715994353,0.13128637686638447,0.0884968271260233
primary,1370003,3,ito,20,backward,0.5285617633408224,0.4882409906645229,0.357907657487233,0.2578741009252972
primary,1370003,4,log,5,forward,0.8102606311116682,0.7630228444198512,0.6121031309007865,0.4815720431908375
primary,1370003,4,log,5,backward,0.671108073207579,0.6191616518607261,0.4379521270031675,0.30464828109437336
primary,1370003,4,log,10,forward,0.783379063124382,0.6867934624959849,0.5105664928398534,0.36055645788520446
primary,1370003,4,log,10,backward,0.6672748450492184,0.5629441546459497,0.3398232103999117,0.15942438847615936
primary,1370003,4,log,20,forward,0.6654719790720179,0.5230643440851384,0.26560052844900844,0.13330595658181538
primary,1370003,4,log,20,backward,0.5290710533410018,0.3082428432743472,0.14115984709773272,0.07445955487671209
primary,1370003,4,ito,5,forward,0.8087211779897003,0.7614806905223086,0.6118933668979564,0.4820272924692723
primary,1370003,4,ito,5,backward,0.668248740158671,0.5975408801622657,0.43362181097721975,0.30226322641674186
primary,1370003,4,ito,10,forward,0.7775237726595343,0.6844595123938811,0.5095094953168493,0.3595762460261396
primary,1370003,4,ito,10,backward,0.6618768603407577,0.5613486084684995,0.33702332656758394,0.15982088851015822
primary,1370003,4,ito,20,forward,0.6605610045870539,0.5237362364878478,0.2638387352809935,0.1323164595884056
primary,1370003,4,ito,20,backward,0.527103003595223,0.3371572034071891,0.14654798365183536,0.07684224615582373
primary,1370003,5,log,5,forward,0.729548478372562,0.6477961316906372,0.45794502694572653,0.39306581871361534
primary,1370003,5,log,5,backward,0.6374985558999361,0.5510446514460267,0.44842211308656293,0.28131660998622876
primary,1370003,5,log,10,forward,0.6795119058605714,0.6038448391330571,0.4734205120847794,0.28634588355213975
primary,1370003,5,log,10,backward,0.49781892653715115,0.3229163734083157,0.19622130800469695,0.14320579378812284
primary,1370003,5,log,20,forward,0.5997172313823657,0.522781496296282,0.2865009884059637,0.19146230870457548
primary,1370003,5,log,20,backward,0.4039036926158312,0.2719217685451552,0.11037263207873144,0.04370334165720177
primary,1370003,5,ito,5,forward,0.7289231131423053,0.64421457123936,0.4554426464003817,0.3907923678542776
primary,1370003,5,ito,5,backward,0.6288046768306572,0.551691752187114,0.4451429185977114,0.28182249869184367
primary,1370003,5,ito,10,forward,0.6719163118527777,0.6004691220674516,0.4725061059542079,0.2852120583106417
primary,1370003,5,ito,10,backward,0.4971729931659077,0.3214493363068241,0.1849218330673689,0.14272643487964254
primary,1370003,5,ito,20,forward,0.594468145856127,0.5164184919664191,0.28467893770176045,0.19093521604872357
primary,1370003,5,ito,20,backward,0.4182921837062218,0.2661159797272945,0.11044344180885762,0.04522116276038942
primary,1370003,6,log,5,forward,0.6968289689210813,0.6247725735449872,0.5058964126157464,0.3512189826089178
primary,1370003,6,log,5,backward,0.47487480688360556,0.3902235930112178,0.15387353672977955,0.031011323404325056
primary,1370003,6,log,10,forward,0.6686044458786815,0.5482812033435223,0.37457546694256255,0.25870448565946236
primary,1370003,6,log,10,backward,0.3258424491945127,0.13656517146157013,0.06884885155435458,0.05753882522508659
primary,1370003,6,log,20,forward,0.3920585249565987,0.3061308073409947,0.20604042019464125,0.12123787374068448
primary,1370003,6,log,20,backward,0.3813446236277008,0.2730490636834027,0.19343989951318735,0.11286352260658
primary,1370003,6,ito,5,forward,0.6953345307409048,0.6213541071032809,0.5041172981155697,0.3497408519350488
primary,1370003,6,ito,5,backward,0.47489886779041446,0.38945926363786487,0.15064222819540354,0.03027046924882987
primary,1370003,6,ito,10,forward,0.6690881560292762,0.5437954195931596,0.3705876528274007,0.2563031609320755
primary,1370003,6,ito,10,backward,0.3237066098942253,0.14335154813736395,0.07440009427676982,0.061146920216134715
primary,1370003,6,ito,20,forward,0.3755046159354116,0.29191535221803416,0.20242795799695434,0.11991740404371987
primary,1370003,6,ito,20,backward,0.3822554970593466,0.2769760907800058,0.19311227635688077,0.11063362395332338
primary,1370003,7,log,5,forward,0.6555158183697914,0.5197995153153122,0.3446749787523191,0.24727323034924487
primary,1370003,7,log,5,backward,0.6071954659847819,0.49770490710040244,0.3330424287130526,0.2626241743680851
primary,1370003,7,log,10,forward,0.6631906490608375,0.5482942717456236,0.32657486841745587,0.22904172758093175
primary,1370003,7,log,10,backward,0.5335482636893221,0.3920932744750432,0.27406642770389045,0.16726364309558858
primary,1370003,7,log,20,forward,0.5303252409082786,0.47067949781332674,0.2867793024164036,0.1996229804698167
primary,1370003,7,log,20,backward,0.5911961737450453,0.4883180517112705,0.2626181954569223,0.14657188915870026
primary,1370003,7,ito,5,forward,0.6552970236195622,0.508140855820687,0.3535486874177072,0.24341307760591804
primary,1370003,7,ito,5,backward,0.6022842402870203,0.5073554025434132,0.34117719122311874,0.25314108060883256
primary,1370003,7,ito,10,forward,0.6588742340423098,0.5375073124043613,0.32171540715440583,0.22614722817772565
primary,1370003,7,ito,10,backward,0.5270120466692401,0.4004539104870449,0.2658939059284682,0.1633829508571253
primary,1370003,7,ito,20,forward,0.5179141195373367,0.45095269752595907,0.2659911541080337,0.17843281497744237
primary,1370003,7,ito,20,backward,0.5899028314904021,0.4756419243905805,0.2641738687361555,0.1525639566085606
primary,1370003,8,log,5,forward,0.7103759394200085,0.6307271148834317,0.5124346749359906,0.4485747547313237
primary,1370003,8,log,5,backward,0.40199771318239663,0.26883859073028066,0.07902859424848269,0.010518634579724316
primary,1370003,8,log,10,forward,0.5219062074535505,0.3903025518512113,0.2673460714624788,0.24113457786865872
primary,1370003,8,log,10,backward,0.27928965164905784,0.19282071485888863,0.13054361647843632,0.11936950172459027
primary,1370003,8,log,20,forward,0.355495048971356,0.22391931840856058,0.08610219651075476,0.08379843193344774
primary,1370003,8,log,20,backward,0.43467414249080294,0.37961033987800047,0.2737235738938749,0.15490321813034405
primary,1370003,8,ito,5,forward,0.7119334658490574,0.6358352616470134,0.5123820541496465,0.44882901853375323
primary,1370003,8,ito,5,backward,0.40499504637189254,0.2708740917373482,0.07878466388213994,0.010860987071470799
primary,1370003,8,ito,10,forward,0.5201170455684522,0.38994264051258687,0.27068511236441384,0.2417998521738776
primary,1370003,8,ito,10,backward,0.2771398285063158,0.19293159112044803,0.12946942595980857,0.1178687245734967
primary,1370003,8,ito,20,forward,0.3464929548752165,0.21971938789639955,0.0839119709728056,0.08163729859056101
primary,1370003,8,ito,20,backward,0.4250811410156024,0.37626538477978466,0.27005700472178984,0.1534607187039687
primary,1370003,9,log,5,forward,0.5390279888548096,0.4600352439508606,0.32806181012773883,0.24378952047910085
primary,1370003,9,log,5,backward,0.46590976133212125,0.38329420463263897,0.20062948488789953,0.07452102479856385
primary,1370003,9,log,10,forward,0.48572814773893186,0.39534994633248755,0.22531535858856366,0.13410466377034042
primary,1370003,9,log,10,backward,0.4620120147477741,0.3298025016395074,0.20221383304335558,0.1720993906378525
primary,1370003,9,log,20,forward,0.3733246132818747,0.21628134989512834,0.08677481666490881,0.04628465117032498
primary,1370003,9,log,20,backward,0.5307314573035437,0.38946120278278995,0.19264703704673308,0.10375928811519369
primary,1370003,9,ito,5,forward,0.5318250516448993,0.4574591026040494,0.3264431744033457,0.24240603203148098
primary,1370003,9,ito,5,backward,0.4622823623313924,0.3821821795559581,0.20102007191745258,0.0748070160452205
primary,1370003,9,ito,10,forward,0.4749679766535614,0.3773075693415069,0.22243230235702144,0.1323928532684557
primary,1370003,9,ito,10,backward,0.46623091310466247,0.34635570927010345,0.20018099716776147,0.1703865240498617
primary,1370003,9,ito,20,forward,0.36391300239119345,0.21201875012424867,0.08223041576787131,0.04321484577309111
primary,1370003,9,ito,20,backward,0.5295011279135554,0.3783503299199605,0.18753836425163056,0.11914011402972435
primary,1370003,10,log,5,forward,0.8105108973382996,0.775927093413479,0.6200706061480995,0.4655961787494229
primary,1370003,10,log,5,backward,0.6951087028729641,0.6042888121737566,0.4417496453429554,0.3026487527565388
primary,1370003,10,log,10,forward,0.7444619736463355,0.6693631887727837,0.41785102420571496,0.2602849072941734
primary,1370003,10,log,10,backward,0.5259601964678335,0.4059605970854988,0.2566038858369782,0.14452230828208643
primary,1370003,10,log,20,forward,0.6083112634349193,0.4256833257098124,0.20827994593299967,0.06154774294782125
primary,1370003,10,log,20,backward,0.6163192372773487,0.5699142951694204,0.4063648145137377,0.21824029666400607
primary,1370003,10,ito,5,forward,0.808036047901221,0.7747879666308114,0.6193433377288704,0.46526475133041295
primary,1370003,10,ito,5,backward,0.6911224124507818,0.5993219275807758,0.4386889257200921,0.3022178170641555
primary,1370003,10,ito,10,forward,0.742983710051291,0.6678718826853732,0.4174900852467767,0.261070874942276
primary,1370003,10,ito,10,backward,0.5326805185636698,0.40336737945908346,0.25801925175909496,0.14839611842750078
primary,1370003,10,ito,20,forward,0.605836242246011,0.4244426804592451,0.2206646060395397,0.06170684538096309
primary,1370003,10,ito,20,backward,0.6269084629208661,0.5785321043554714,0.41440245406470955,0.22462157564365445
primary,1370003,11,log,5,forward,0.8123205745999557,0.7640672201488125,0.7147267506099904,0.6576315865465236
primary,1370003,11,log,5,backward,0.5963180334199171,0.5455970214757218,0.45656874485874804,0.3923686343536329
primary,1370003,11,log,10,forward,0.7161729931682796,0.6317931876505564,0.5267165158005973,0.2391947074264033
primary,1370003,11,log,10,backward,0.36774553309943525,0.24445839730967045,0.019851044058126387,0.010316610495953475
primary,1370003,11,log,20,forward,0.5940868984473201,0.4114447749552196,0.17746675528150216,0.08052729464262272
primary,1370003,11,log,20,backward,0.36217400223618423,0.25969549322979674,0.05951756025436128,0.005006377027963464
primary,1370003,11,ito,5,forward,0.8110840423487244,0.7604376274957731,0.7098043104984465,0.6537197028476422
primary,1370003,11,ito,5,backward,0.5946286911665674,0.5420198997377979,0.4536150354345846,0.39247820378147347
primary,1370003,11,ito,10,forward,0.7158478129847564,0.6254421477766844,0.5183102606850237,0.23656759411289652
primary,1370003,11,ito,10,backward,0.3733566025940095,0.2486734089525508,0.022026951506630123,0.010584852447350407
primary,1370003,11,ito,20,forward,0.5795207103728957,0.40493609986943635,0.1642114413087031,0.08003696582095243
primary,1370003,11,ito,20,backward,0.37296068528962584,0.2660188980991638,0.07623700899380495,0.007570648846694566
anchor,1230001,0,log,5,forward,0.6994936457384244,0.643164866342656,0.43240578085962184,0.2657297931205189
anchor,1230001,0,log,5,backward,0.529067966105394,0.42660157112774816,0.2587448739055134,0.17404025764342657
anchor,1230001,0,log,10,forward,0.6647102028954672,0.5654958266417813,0.3567079806461993,0.2540233224131863
anchor,1230001,0,log,10,backward,0.5239313441507705,0.4333924390429154,0.26826018359409703,0.17673012322166504
anchor,1230001,0,log,20,forward,0.7154978061506697,0.5859011517882127,0.43000008247302235,0.22916780323176777
anchor,1230001,0,log,20,backward,0.5305777544519537,0.3564956651926275,0.19442886500766335,0.13545724774043613
anchor,1230001,0,ito,5,forward,0.6925317129611024,0.6410213863011359,0.4310936867750963,0.2658334164176831
anchor,1230001,0,ito,5,backward,0.5292154175752231,0.42499025427376924,0.25934414317230997,0.17487840892237247
anchor,1230001,0,ito,10,forward,0.6618888367132396,0.5635457243572154,0.35567201472415855,0.2535667878008944
anchor,1230001,0,ito,10,backward,0.5206517551630843,0.4315849769796778,0.2689091106950324,0.17848971753880946
anchor,1230001,0,ito,20,forward,0.7160101466185297,0.5854655840054851,0.4308975129573708,0.2296538602108721
anchor,1230001,0,ito,20,backward,0.5243779355906929,0.3526284473178303,0.1951597728714135,0.13639396671012005
anchor,1230001,1,log,5,forward,0.6181887106857366,0.5269995898980406,0.35004430419939875,0.26039962864741534
anchor,1230001,1,log,5,backward,0.4116143102044358,0.30151299467481824,0.19006427681415203,0.07844135649372591
anchor,1230001,1,log,10,forward,0.5005489381548348,0.41131204409443145,0.26359649272165836,0.11363385829074711
anchor,1230001,1,log,10,backward,0.21135263928699968,0.08132926128695846,0.012652821046036426,0.012652821046036426
anchor,1230001,1,log,20,forward,0.3248255127813935,0.2024498214436547,0.09721029009053722,0.07652893267455138
anchor,1230001,1,log,20,backward,0.3636459686384412,0.22383939680056375,0.08094332722629993,0.03569297142705152
anchor,1230001,1,ito,5,forward,0.6170402467502945,0.5302350046246163,0.3491157047553128,0.26041209385195724
anchor,1230001,1,ito,5,backward,0.4094437233554651,0.30624024847577097,0.1900232557097754,0.07804465605102179
anchor,1230001,1,ito,10,forward,0.4958052251934541,0.40492471978310024,0.2590182571019115,0.11138868977840331
anchor,1230001,1,ito,10,backward,0.21020701294713487,0.08352859632486273,0.013068089789987443,0.013068089789987443
anchor,1230001,1,ito,20,forward,0.3185452520563518,0.19345505399764582,0.09301100500522344,0.06674234920876437
anchor,1230001,1,ito,20,backward,0.35595387100599324,0.21888038729079823,0.0803015551118374,0.034936692765653136
anchor,1230001,2,log,5,forward,0.8172074938366141,0.7729572220568389,0.6874608749241063,0.5441827631082432
anchor,1230001,2,log,5,backward,0.70615759196519,0.6449341676220457,0.5109838700401238,0.36776938091021244
anchor,1230001,2,log,10,forward,0.7366865719469864,0.6875291795117362,0.5114181152831548,0.44037210392905596
anchor,1230001,2,log,10,backward,0.4962550460309992,0.3520794839892074,0.21603844087783441,0.13909912456872445
anchor,1230001,2,log,20,forward,0.42695197883249714,0.2986307370122499,0.12382829275501744,0.1031891037001593
anchor,1230001,2,log,20,backward,0.35674537819788027,0.2998210388935943,0.1769846572843653,0.08624900623261314
anchor,1230001,2,ito,5,forward,0.815550450038347,0.7711102045527293,0.6919642427000511,0.54263861191927
anchor,1230001,2,ito,5,backward,0.7046558777508379,0.643501592815339,0.47081919030780456,0.3704308563680948
anchor,1230001,2,ito,10,forward,0.7309167214957134,0.6855883093547694,0.5103731807276863,0.439700240076657
anchor,1230001,2,ito,10,backward,0.49917841416862135,0.35693163397519023,0.22162025040907113,0.14269437748967004
anchor,1230001,2,ito,20,forward,0.4257126030384689,0.2884118728105458,0.1216908037843674,0.10154781025875355
anchor,1230001,2,ito,20,backward,0.362890603163582,0.3095162965154524,0.17963978483856924,0.08657048067005306
anchor,1230001,3,log,5,forward,0.8205761669808758,0.7769718055134168,0.6685374996987632,0.5305209218607799
anchor,1230001,3,log,5,backward,0.6080800257614413,0.5035069484948922,0.4011816620021753,0.33950434519634615
anchor,1230001,3,log,10,forward,0.8033967862955367,0.731654697999176,0.607962181444042,0.5073405965942738
anchor,1230001,3,log,10,backward,0.5845134082663855,0.5164977550529226,0.46006112358166845,0.32472862984748946
anchor,1230001,3,log,20,forward,0.7171297153466439,0.7031268782383356,0.4844409731133091,0.17812004014021968
anchor,1230001,3,log,20,backward,0.6660223440151837,0.5983219156969969,0.41124506694083457,0.23347178698764262
anchor,1230001,3,ito,5,forward,0.8189204441275777,0.7766007345292105,0.6664087730626032,0.5300434740529772
anchor,1230001,3,ito,5,backward,0.6012719141204632,0.494298853495741,0.394055086496205,0.33301842876210574
anchor,1230001,3,ito,10,forward,0.8039600924465112,0.7314221588674764,0.6057969427987527,0.5061521486411127
anchor,1230001,3,ito,10,backward,0.5841167991455986,0.5117833332034732,0.4570763396147732,0.3229310356928578
anchor,1230001,3,ito,20,forward,0.7186775175612932,0.6985828924269563,0.4811612356055455,0.17616994884981804
anchor,1230001,3,ito,20,backward,0.6600898695030366,0.5930472072383199,0.4083911925337743,0.2318750121888178
anchor,1230001,4,log,5,forward,0.8258501861726155,0.7926197145769541,0.7332017995800835,0.6065214400969616
anchor,1230001,4,log,5,backward,0.48789525538525086,0.3595092421754856,0.1448981504352518,0.07106386243868074
anchor,1230001,4,log,10,forward,0.7840445875489062,0.672913716545734,0.5301990881351984,0.43286841094214534
anchor,1230001,4,log,10,backward,0.453636680451956,0.3683538382840461,0.2682593328523702,0.22066376632686233
anchor,1230001,4,log,20,forward,0.6174388785557009,0.5162545567908706,0.2538096897827971,0.1354124755016005
anchor,1230001,4,log,20,backward,0.48834992246655956,0.4284447330261559,0.2783802124684562,0.1518103130723733
anchor,1230001,4,ito,5,forward,0.823771379383724,0.7904410272845114,0.7320906875488755,0.6073212634886411
anchor,1230001,4,ito,5,backward,0.4851626183524922,0.3542231969983738,0.14375734528815778,0.07217928492707995
anchor,1230001,4,ito,10,forward,0.7804449343073903,0.6712595769209554,0.5293251029114515,0.43287018669935434
anchor,1230001,4,ito,10,backward,0.46249583779763753,0.3819049983193479,0.2791164719462479,0.23020246483297097
anchor,1230001,4,ito,20,forward,0.6070569999333912,0.5175706095182856,0.27907543373183286,0.13627438990938096
anchor,1230001,4,ito,20,backward,0.4896558502706023,0.4289251455767362,0.2762447575269877,0.14971643270576943
anchor,1230001,5,log,5,forward,0.7540415068272065,0.6784190271734178,0.5195958991772469,0.33916247373665603
anchor,1230001,5,log,5,backward,0.5970964600426587,0.48517903191842915,0.26887816891497507,0.13252723486112297
anchor,1230001,5,log,10,forward,0.7676576751448361,0.7407741246180045,0.5874948677834771,0.4691025543621099
anchor,1230001,5,log,10,backward,0.6330122298332487,0.5564280925998011,0.4183931976777896,0.2776200076500971
anchor,1230001,5,log,20,forward,0.7820394420510334,0.7042242323572898,0.4269331002377349,0.21867833271618894
anchor,1230001,5,log,20,backward,0.7773025008146365,0.7158420185388509,0.5454223983882086,0.3688148024024065
anchor,1230001,5,ito,5,forward,0.7529668444165389,0.6759764682091892,0.5182810619021119,0.33920976834702504
anchor,1230001,5,ito,5,backward,0.5902631494353868,0.47552829283773596,0.2620115331403087,0.12722560752796844
anchor,1230001,5,ito,10,forward,0.7673167262185613,0.739827810395039,0.5869289729081447,0.4690700788164327
anchor,1230001,5,ito,10,backward,0.6260747573514317,0.547249712501245,0.41214189240596544,0.27574927653803
anchor,1230001,5,ito,20,forward,0.7783561572347217,0.7006625330526616,0.42660031087530953,0.21879081665153732
anchor,1230001,5,ito,20,backward,0.7720042549758935,0.7109333321663931,0.5439579084933209,0.36871286159038086
anchor,1230001,6,log,5,forward,0.5979606904262513,0.5280480390047871,0.3541932518942722,0.2305221033143524
anchor,1230001,6,log,5,backward,0.42078394148194453,0.328950330885131,0.1938261358612851,0.13515820315964308
anchor,1230001,6,log,10,forward,0.37996357223077615,0.26910003083948947,0.13901197608513535,0.006980018597170118
anchor,1230001,6,log,10,backward,0.3524060143278343,0.2307902323206729,0.1279857045785922,0.12228757112246788
