candidate_id,scenario_id,seed_count,seed_pass_fraction,mean_distance,worst_seed_distance,worst_seed_gate_margin,mean_max_abs_return_acf,sd_max_abs_return_acf,mean_mean_log_variance_acf,sd_mean_log_variance_acf,mean_rough_hurst,sd_rough_hurst,mean_leverage_rank,sd_leverage_rank,mean_zumbach_rank,sd_zumbach_rank,mean_excess_kurtosis,sd_excess_kurtosis,mean_taylor_gap,sd_taylor_gap,mean_ito_zumbach,sd_ito_zumbach,mean_ito_zumbach_rank,sd_ito_zumbach_rank,mean_p_cap_exceedance_fraction,sd_p_cap_exceedance_fraction
61,5,4,0.5,6.461845104476417e-05,0.00025708652031812145,-1.8984158686312134,0.08916499275057571,0.0028097730777660456,0.23700993587163613,0.023430216971826474,0.1304746359255328,0.003533232746470773,-0.01409207432170547,0.013478811978165587,0.046773825551773715,0.014466897109526759,6.250827101489895,0.8659217644154162,0.03271876130488988,0.008032103247187,0.1837496247946447,0.020040451098738095,0.04399890757244376,0.014703164165488392,0.0011044456845238095,0.0005411604981158038
60,0,4,0.5,0.00011072743115909028,0.0002587201629184342,-1.904438008201329,0.08906026115643068,0.0048991072889024686,0.2462349051656681,0.021319291747782885,0.1507610945643879,0.006531444506237765,-0.010670997749662698,0.013258100730914506,0.06367107192846634,0.01633150593337568,6.432867862492129,0.36140320513178464,0.03269490201008628,0.004856046602688928,0.21502390619852946,0.026422763078468938,0.0612370066055477,0.01607432307532041,0.00036621093750000005,0.000248262998793281
54,2,4,0.5,0.0007509297157407584,0.002188977749747724,-2.018141132662263,0.08553601675289421,0.001886408734626515,0.31557254960264547,0.01732340522261321,0.1587267999989125,0.006748443135608359,-0.014693173609534609,0.013428012869370327,0.06400467010147119,0.012123598820022799,4.238908720998011,0.4566057257469658,0.026040519919610712,0.006251958397879665,0.19701418538247026,0.024843645752137846,0.06107010666779207,0.011969082510170656,2.4220300099206348e-06,3.66786304989787e-06
60,5,4,0.5,0.00014399580290984907,0.0003327494196532975,-2.159784180045527,0.08785400350494663,0.003910531238412239,0.24571263034538943,0.024808458357734677,0.1507531607182861,0.005344663857696614,-0.00973516780246699,0.013687625341177461,0.0665359348409747,0.020261099118501182,6.288506333348749,0.4630057047347676,0.03128972319243277,0.006390005804820063,0.21660993650613075,0.029510189743308768,0.06453493648500373,0.020695984476125483,0.0003444126674107143,0.00025285003437959904
34,5,4,0.5,8.859930918056466e-05,0.0003469540726746457,-2.2054016607035285,0.0842509962674969,0.002166800215902876,0.3013113453499653,0.019757182277891576,0.1362768277498213,0.002875712321345868,-0.012410407632680153,0.013020425532387392,0.07029359767252073,0.01306203687826572,3.9116865299088324,0.6329403573696738,0.02167073686109062,0.007388413813372191,0.18703347552871924,0.024375763318368326,0.06736378850467531,0.01285366182516121,3.3908420138888887e-06,4.578426907254279e-06
60,2,4,0.5,0.00011845480805620855,0.00037467847900768875,-2.291823016438666,0.08803283512220753,0.003474006873842743,0.24564595884161428,0.021632376581696568,0.1518278234399475,0.008809790109556011,-0.01010819223469504,0.012658959705587874,0.06560169907756659,0.01375149350611899,6.213193277745804,0.4884443727177349,0.030810801982583628,0.0048265891932547066,0.2164635465342855,0.026859081104472573,0.06370193181423459,0.013944673250314201,0.00033084929935515875,0.00019292985588952025
2,5,4,0.5,0.0001391503905846166,0.00037611293454084364,-2.2962059445173657,0.09058117381946819,0.00399343276217445,0.2617711554841847,0.026452775360948658,0.15380551483732838,0.004701591395425013,-0.009841062142860294,0.013523420171296808,0.054844436605047404,0.01859277223977166,6.66933848182439,0.3766249815787747,0.03700270291330246,0.0075643261926009175,0.20433260850297397,0.028353241600116583,0.052737538085662186,0.01897061626702694,0.0003565228174603175,0.0002759691787533559
7,3,4,0.5,0.00013114900182385316,0.0005131517956491695,-2.6820979170074346,0.08729452027683852,0.0051568200791516135,0.23776691523893267,0.01696826582540876,0.13180312283007733,0.006837146125601599,-0.009940308211075648,0.012133153823677538,0.05041670618313974,0.008787660558734227,5.7684847173793585,0.5326728869390067,0.030594375097006892,0.004040684941369125,0.18659020244601898,0.021877554603543105,0.04783120515512905,0.008604076182889126,0.00011286659846230158,5.972944042115557e-05
7,0,4,0.5,0.00015825979725768178,0.0005174328112544492,-2.6932625030878756,0.08794927496180949,0.006161696477090861,0.23729825830955642,0.01952345502139993,0.13074701761127078,0.004293907529301275,-0.009280343591162194,0.013266044217566879,0.05928299947564544,0.012064023040692862,5.914218840392698,0.5113281651932172,0.031054922869257904,0.005394654816174815,0.19586877820236132,0.02437655679720631,0.05668933685910434,0.01191937815987528,0.00013902452256944447,0.00010035040599780794
22,0,4,0.5,0.00015492871213260167,0.0005570281955099481,-2.7944110614667874,0.088845659260143,0.004458415423622162,0.271072047441543,0.01886026937481864,0.13781951227190084,0.0037876163703875116,-0.00994586470861641,0.013565489564049819,0.05522981697663497,0.013359313018878978,5.432982232172677,0.7423024297376649,0.03179581641222061,0.006518415797057827,0.19077034762436265,0.027132336794137808,0.052160672646480624,0.01307361694744654,0.0003153483072916667,0.00021400221666122154
51,0,4,0.5,0.0001513327544537171,0.0006031492474003281,-2.9077970894882506,0.08898995606505743,0.0036531684687084627,0.2675973555446136,0.01707298227797152,0.12239645298920095,0.0025388701112353906,-0.010854793583774681,0.013417645872757664,0.04394465625433274,0.010079538401976193,5.283539500187098,0.9251337317241273,0.031064378279770894,0.006652491120411948,0.1672458075800417,0.02499902008451425,0.04059030360516771,0.009828742518151135,3.5361638144841266e-05,2.6490705262607255e-05
7,4,4,0.5,0.00016271599125397145,0.0006124194032488945,-2.930057704143183,0.08724915829811238,0.004340215823056845,0.2370076123942449,0.018306299857196888,0.13159246476979966,0.00706713930311222,-0.00917590802234666,0.012759085318625808,0.057539431251540124,0.010273709529236964,5.772010970240769,0.447837555163014,0.030064878709875967,0.004837303708589242,0.19354577300151765,0.02206891869360015,0.055130110802685095,0.01015442675224592,0.00011625744047619048,6.254655099659355e-05
19,0,4,0.5,0.00015824022693711483,0.0006164222541054879,-2.939617722513087,0.09071665305516963,0.004563768120637393,0.24577464521724307,0.019355396252670437,0.12155376061410547,0.002683683626116941,-0.01016168193006805,0.013376580250648442,0.04136387013717544,0.007739524074289109,6.315750285524646,1.0367624563321423,0.03556758730813672,0.0063677357177202845,0.1699026291809514,0.02888593560804533,0.038125450973861365,0.0074531193647693235,0.0009969075520833335,0.0004915420249226619
